STATION,NAME,DATE,TAVG,TMAX,TMIN,PRCP,SNOW,CITY_x,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,CITY_y
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-13,53.0,62.0,44.0,0.0,0.0,Bakersfield,2.79,3.42,1.16,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-14,52.0,66.0,43.0,0.0,0.0,Bakersfield,3.15,3.61,0.87,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-15,51.0,59.0,44.0,0.0,0.0,Bakersfield,2.21,3.6,0.89,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-16,51.0,61.0,43.0,0.0,0.0,Bakersfield,2.71,3.51,0.99,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-17,47.0,52.0,41.0,0.0,0.0,Bakersfield,2.01,3.53,0.98,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-18,49.0,54.0,45.0,0.0,0.0,Bakersfield,2.02,3.55,1.13,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-19,46.0,49.0,44.0,0.0,0.0,Bakersfield,1.92,3.59,0.94,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-20,48.0,50.0,46.0,0.0,0.0,Bakersfield,1.16,3.58,0.9,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-21,49.0,51.0,47.0,0.0,0.0,Bakersfield,1.46,3.7,0.92,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-22,49.0,57.0,39.0,0.0,0.0,Bakersfield,2.61,3.75,2.05,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-23,47.0,56.0,39.0,0.0,0.0,Bakersfield,2.59,3.83,1.04,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-24,43.0,49.0,36.0,0.0,0.0,Bakersfield,2.3,3.98,0.98,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-25,43.0,56.0,40.0,0.0,0.0,Bakersfield,2.73,3.87,1.01,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-26,47.0,61.0,39.0,0.01,0.0,Bakersfield,1.6,3.7,1.29,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-27,56.0,67.0,49.0,0.04,0.0,Bakersfield,2.8,3.67,1.18,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-28,55.0,60.0,47.0,0.0,0.0,Bakersfield,1.92,3.79,1.57,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-29,56.0,65.0,51.0,0.0,0.0,Bakersfield,2.92,3.72,2.03,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-30,57.0,63.0,47.0,0.0,0.0,Bakersfield,2.91,3.72,1.91,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-01-31,55.0,65.0,44.0,0.0,0.0,Bakersfield,3.48,4.02,1.02,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-01,55.0,72.0,44.0,0.0,0.0,Bakersfield,3.96,4.13,1.06,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-02,56.0,70.0,44.0,0.0,0.0,Bakersfield,3.88,4.09,1.28,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-03,56.0,71.0,43.0,0.0,0.0,Bakersfield,3.48,4.12,1.95,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-04,58.0,79.0,42.0,0.0,0.0,Bakersfield,4.07,4.23,1.04,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-05,62.0,83.0,46.0,0.0,0.0,Bakersfield,3.56,4.34,1.92,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-06,65.0,85.0,50.0,0.0,0.0,Bakersfield,3.75,4.39,1.73,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-07,63.0,64.0,56.0,0.07,0.0,Bakersfield,1.67,4.15,1.15,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-08,62.0,82.0,50.0,0.0,0.0,Bakersfield,3.57,4.2,1.12,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-09,65.0,71.0,53.0,0.0,0.0,Bakersfield,4.31,4.49,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-10,56.0,66.0,45.0,0.0,0.0,Bakersfield,4.56,4.65,0.71,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-11,54.0,67.0,43.0,0.0,0.0,Bakersfield,4.26,4.64,0.84,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-12,57.0,77.0,44.0,0.0,0.0,Bakersfield,4.61,4.66,0.64,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-13,60.0,79.0,45.0,0.0,0.0,Bakersfield,4.62,4.59,0.61,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-14,62.0,76.0,49.0,0.0,0.0,Bakersfield,4.23,4.6,1.78,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-15,61.0,79.0,47.0,0.0,0.0,Bakersfield,4.7,4.69,0.65,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-16,63.0,80.0,49.0,0.0,0.0,Bakersfield,4.82,4.8,0.66,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-17,63.0,78.0,49.0,0.0,0.0,Bakersfield,4.85,4.82,0.68,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-18,60.0,70.0,50.0,0.0,0.0,Bakersfield,3.97,4.8,1.46,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-19,58.0,72.0,47.0,0.0,0.0,Bakersfield,4.45,4.74,1.3,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-20,55.0,62.0,44.0,0.0,0.0,Bakersfield,2.91,4.85,1.5,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-21,54.0,63.0,47.0,0.0,0.0,Bakersfield,3.2,5.03,1.23,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-22,54.0,65.0,45.0,0.52,0.0,Bakersfield,2.21,4.88,1.56,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-23,54.0,66.0,47.0,0.16,0.0,Bakersfield,4.34,5.05,1.36,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-24,52.0,64.0,42.0,0.0,0.0,Bakersfield,5.4,5.39,0.58,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-25,54.0,67.0,41.0,0.0,0.0,Bakersfield,5.39,5.42,0.71,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-26,56.0,67.0,43.0,0.0,0.0,Bakersfield,4.79,5.21,1.93,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-27,57.0,68.0,44.0,0.0,0.0,Bakersfield,4.81,5.19,1.47,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-02-28,56.0,62.0,47.0,0.15,0.0,Bakersfield,3.93,5.5,1.81,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-01,51.0,61.0,43.0,0.06,0.0,Bakersfield,3.54,5.33,1.98,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-02,53.0,62.0,46.0,0.21,0.0,Bakersfield,3.66,5.31,1.83,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-03,52.0,63.0,45.0,0.0,0.0,Bakersfield,4.77,5.47,1.32,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-04,55.0,69.0,42.0,0.0,0.0,Bakersfield,5.62,5.68,0.97,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-05,57.0,73.0,44.0,0.0,0.0,Bakersfield,5.81,5.78,0.64,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-06,57.0,71.0,42.0,0.0,0.0,Bakersfield,5.91,5.88,0.68,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-07,60.0,78.0,45.0,0.0,0.0,Bakersfield,5.84,5.81,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-08,62.0,79.0,46.0,0.0,0.0,Bakersfield,5.87,5.91,0.99,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-09,64.0,80.0,48.0,0.0,0.0,Bakersfield,5.83,5.81,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-10,66.0,87.0,49.0,0.0,0.0,Bakersfield,4.8,5.82,2.89,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-11,69.0,71.0,51.0,0.0,0.0,Bakersfield,1.95,5.68,1.54,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-12,59.0,69.0,50.0,0.0,0.0,Bakersfield,5.34,6.01,1.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-13,63.0,86.0,47.0,0.0,0.0,Bakersfield,5.82,6.08,1.35,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-14,69.0,91.0,52.0,0.0,0.0,Bakersfield,5.92,6.07,1.14,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-15,75.0,92.0,60.0,0.0,0.0,Bakersfield,5.05,6.03,2.49,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-16,70.0,80.0,55.0,0.0,0.0,Bakersfield,5.31,6.14,2.77,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-17,65.0,72.0,56.0,0.0,0.0,Bakersfield,3.27,5.99,2.58,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-18,65.0,74.0,57.0,0.0,0.0,Bakersfield,5.41,6.07,2.38,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-19,66.0,81.0,54.0,0.0,0.0,Bakersfield,6.26,6.27,0.86,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-20,69.0,85.0,52.0,0.0,0.0,Bakersfield,5.48,6.43,2.41,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-21,67.0,79.0,51.0,0.0,0.0,Bakersfield,6.35,6.42,1.13,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-22,65.0,78.0,51.0,0.0,0.0,Bakersfield,5.69,6.28,2.22,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-23,63.0,73.0,51.0,0.0,0.0,Bakersfield,5.59,6.49,1.68,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-24,59.0,71.0,46.0,0.0,0.0,Bakersfield,6.12,6.55,2.04,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-25,62.0,78.0,50.0,0.0,0.0,Bakersfield,6.5,6.6,0.86,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-26,68.0,90.0,53.0,0.0,0.0,Bakersfield,6.71,6.73,0.76,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-27,74.0,93.0,55.0,0.0,0.0,Bakersfield,6.76,6.78,0.72,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-28,72.0,83.0,56.0,0.0,0.0,Bakersfield,6.86,6.88,0.73,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-29,72.0,86.0,58.0,0.0,0.0,Bakersfield,6.96,6.95,0.67,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-30,72.0,90.0,54.0,0.0,0.0,Bakersfield,6.98,6.98,0.71,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-03-31,70.0,79.0,54.0,0.0,0.0,Bakersfield,6.86,6.96,1.1,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-01,62.0,73.0,46.0,0.0,0.0,Bakersfield,7.24,7.28,0.94,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-02,59.0,72.0,45.0,0.0,0.0,Bakersfield,7.32,7.34,0.72,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-03,62.0,80.0,48.0,0.0,0.0,Bakersfield,7.22,7.26,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-04,65.0,79.0,50.0,0.0,0.0,Bakersfield,7.31,7.31,0.84,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-05,62.0,73.0,46.0,0.0,0.0,Bakersfield,7.18,7.24,0.89,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-06,59.0,67.0,50.0,0.0,0.0,Bakersfield,6.79,7.36,1.74,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-07,57.0,67.0,47.0,0.06,0.0,Bakersfield,3.69,7.1,1.84,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-08,53.0,66.0,44.0,0.0,0.0,Bakersfield,6.53,7.45,1.32,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-09,56.0,70.0,44.0,0.0,0.0,Bakersfield,5.4,7.37,2.68,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-10,61.0,77.0,46.0,0.0,0.0,Bakersfield,6.81,7.25,2.19,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-11,63.0,79.0,50.0,0.0,0.0,Bakersfield,7.27,7.37,1.11,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-12,66.0,82.0,52.0,0.0,0.0,Bakersfield,7.46,7.45,0.8,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-13,70.0,90.0,53.0,0.0,0.0,Bakersfield,7.48,7.49,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-14,65.0,70.0,50.0,0.0,0.0,Bakersfield,6.78,7.79,1.17,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-15,58.0,75.0,43.0,0.0,0.0,Bakersfield,7.81,7.83,0.69,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-16,66.0,84.0,47.0,0.0,0.0,Bakersfield,7.97,8.04,0.75,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-17,70.0,85.0,54.0,0.0,0.0,Bakersfield,7.71,7.79,0.81,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-18,72.0,88.0,54.0,0.0,0.0,Bakersfield,7.74,7.8,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-19,74.0,90.0,58.0,0.0,0.0,Bakersfield,7.77,7.8,0.9,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-20,74.0,88.0,58.0,0.0,0.0,Bakersfield,7.5,7.62,1.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-21,71.0,78.0,58.0,0.0,0.0,Bakersfield,6.26,7.46,2.02,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-22,65.0,77.0,55.0,0.0,0.0,Bakersfield,6.92,7.26,2.05,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-23,67.0,80.0,55.0,0.0,0.0,Bakersfield,6.89,7.28,1.82,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-24,67.0,76.0,56.0,0.0,0.0,Bakersfield,6.63,7.65,2.69,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-25,62.0,71.0,52.0,0.02,0.0,Bakersfield,4.26,7.44,2.32,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-26,61.0,75.0,48.0,0.0,0.0,Bakersfield,7.74,7.85,1.17,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-27,69.0,89.0,56.0,0.0,0.0,Bakersfield,7.94,8.05,0.81,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-28,77.0,94.0,59.0,0.0,0.0,Bakersfield,8.04,8.05,0.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-29,78.0,92.0,63.0,0.0,0.0,Bakersfield,7.54,8.09,2.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-04-30,76.0,90.0,64.0,0.0,0.0,Bakersfield,7.37,8.14,2.4,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-01,80.0,96.0,67.0,0.0,0.0,Bakersfield,7.95,8.24,1.53,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-02,80.0,94.0,59.0,0.0,0.0,Bakersfield,8.29,8.32,0.86,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-03,78.0,90.0,58.0,0.0,0.0,Bakersfield,8.19,8.29,0.98,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-04,72.0,85.0,55.0,0.0,0.0,Bakersfield,8.1,8.18,1.12,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-05,70.0,83.0,56.0,0.0,0.0,Bakersfield,7.94,8.09,1.51,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-06,67.0,79.0,55.0,0.0,0.0,Bakersfield,8.28,8.32,1.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-07,65.0,71.0,55.0,0.0,0.0,Bakersfield,7.08,8.1,1.79,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-08,59.0,69.0,53.0,0.0,0.0,Bakersfield,4.74,7.76,3.15,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-09,64.0,77.0,56.0,0.0,0.0,Bakersfield,7.42,8.03,1.57,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-10,71.0,88.0,57.0,0.0,0.0,Bakersfield,8.12,8.25,1.17,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-11,73.0,85.0,59.0,0.0,0.0,Bakersfield,7.2,8.26,4.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-12,68.0,78.0,53.0,0.0,0.0,Bakersfield,8.25,8.53,1.36,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-13,65.0,75.0,51.0,0.0,0.0,Bakersfield,7.77,8.34,2.33,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-14,64.0,72.0,52.0,0.26,0.0,Bakersfield,5.23,7.97,2.86,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-15,57.0,69.0,53.0,0.0,0.0,Bakersfield,5.05,8.22,2.67,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-16,63.0,78.0,51.0,0.0,0.0,Bakersfield,8.14,8.4,1.62,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-17,67.0,77.0,56.0,0.0,0.0,Bakersfield,5.69,7.94,3.76,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-18,66.0,78.0,55.0,0.0,0.0,Bakersfield,7.16,8.24,1.78,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-19,67.0,79.0,55.0,0.0,0.0,Bakersfield,8.2,8.52,1.67,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-20,69.0,82.0,59.0,0.0,0.0,Bakersfield,7.45,8.31,1.92,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-21,66.0,71.0,57.0,0.0,0.0,Bakersfield,4.42,8.19,2.93,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-22,62.0,69.0,55.0,0.3,0.0,Bakersfield,4.92,8.12,2.62,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-23,67.0,80.0,59.0,0.12,0.0,Bakersfield,8.01,8.31,1.47,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-24,69.0,81.0,58.0,0.0,0.0,Bakersfield,8.3,8.4,1.08,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-25,74.0,87.0,60.0,0.0,0.0,Bakersfield,8.28,8.44,1.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-26,74.0,84.0,62.0,0.0,0.0,Bakersfield,7.64,8.46,3.06,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-27,73.0,88.0,61.0,0.0,0.0,Bakersfield,8.46,8.57,1.12,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-28,76.0,90.0,62.0,0.0,0.0,Bakersfield,8.27,8.66,2.1,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-29,79.0,95.0,62.0,0.0,0.0,Bakersfield,8.29,8.67,2.18,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-30,82.0,100.0,67.0,0.0,0.0,Bakersfield,8.18,8.63,1.73,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-05-31,84.0,99.0,67.0,0.0,0.0,Bakersfield,8.61,8.75,1.09,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-01,75.0,88.0,58.0,0.0,0.0,Bakersfield,8.5,8.67,1.19,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-02,74.0,87.0,60.0,0.0,0.0,Bakersfield,8.72,8.77,0.9,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-03,76.0,89.0,63.0,0.0,0.0,Bakersfield,8.59,8.83,1.29,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-04,74.0,85.0,59.0,0.0,0.0,Bakersfield,8.57,8.73,1.12,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-05,72.0,88.0,61.0,0.0,0.0,Bakersfield,8.29,8.59,1.38,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-06,78.0,93.0,66.0,0.0,0.0,Bakersfield,8.31,8.47,1.25,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-07,82.0,98.0,68.0,0.0,0.0,Bakersfield,8.55,8.64,1.06,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-08,88.0,106.0,72.0,0.0,0.0,Bakersfield,8.7,8.78,0.96,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-09,88.0,88.0,73.0,0.0,0.0,Bakersfield,1.65,8.05,1.27,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-10,79.0,94.0,69.0,0.0,0.0,Bakersfield,7.23,8.29,1.91,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-11,79.0,92.0,68.0,0.0,0.0,Bakersfield,8.39,8.44,1.05,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-12,84.0,97.0,73.0,0.0,0.0,Bakersfield,7.05,8.28,2.1,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-13,89.0,105.0,76.0,0.0,0.0,Bakersfield,8.45,8.5,1.1,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-14,89.0,103.0,73.0,0.0,0.0,Bakersfield,8.79,8.93,0.9,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-15,86.0,102.0,68.0,0.0,0.0,Bakersfield,9.0,9.06,0.73,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-16,84.0,100.0,68.0,0.0,0.0,Bakersfield,9.04,9.13,0.93,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-17,85.0,102.0,68.0,0.0,0.0,Bakersfield,8.98,9.07,0.96,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-18,87.0,104.0,69.0,0.0,0.0,Bakersfield,8.94,9.07,1.01,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-19,84.0,96.0,67.0,0.0,0.0,Bakersfield,9.03,9.16,0.85,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-20,84.0,102.0,68.0,0.0,0.0,Bakersfield,9.03,9.15,0.78,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-21,86.0,100.0,67.0,0.0,0.0,Bakersfield,8.68,8.81,1.07,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-22,82.0,95.0,65.0,0.0,0.0,Bakersfield,9.03,9.12,0.84,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-23,82.0,98.0,66.0,0.0,0.0,Bakersfield,8.87,8.97,0.9,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-24,84.0,98.0,70.0,0.0,0.0,Bakersfield,8.92,8.98,0.84,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-25,88.0,104.0,74.0,0.0,0.0,Bakersfield,8.86,8.98,0.89,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-26,91.0,106.0,78.0,0.0,0.0,Bakersfield,8.2,8.8,1.97,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-27,90.0,101.0,75.0,0.0,0.0,Bakersfield,6.11,8.38,2.12,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-28,87.0,98.0,77.0,0.0,0.0,Bakersfield,6.79,8.4,3.21,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-29,86.0,97.0,74.0,0.0,0.0,Bakersfield,6.79,8.34,2.75,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-06-30,91.0,106.0,80.0,0.0,0.0,Bakersfield,7.93,8.28,2.17,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-07-01,93.0,102.0,83.0,0.0,0.0,Bakersfield,4.06,8.09,2.8,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-07-02,92.0,103.0,81.0,0.0,0.0,Bakersfield,7.21,8.16,2.07,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-07-03,89.0,102.0,75.0,0.0,0.0,Bakersfield,8.37,8.51,1.06,Bakersfield
USW00023155,"BAKERSFIELD AIRPORT, CA US",2015-07-04,90.0,102.0,76.0,0.0,0.0,Bakersfield,8.47,8.55,1.08,Bakersfield
