YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2015,11,20,1.87,2.66,3,1.06,0.45,0.23,0.05,4.24,33.51
2015,11,21,0.37,0.26,2.77,0.29,0.09,0.05,0.02,1.09,7.2
2015,11,22,2.86,6.42,3.02,0.52,0.7,0.29,0.05,5.9,49.64
2015,11,23,2.27,4.24,2.88,0.9,0.56,0.26,0.05,4.9,40.45
2015,11,24,2.32,3.69,2.67,0.96,0.58,0.29,0.05,4.92,41.41
2015,11,25,2.07,2.67,2.65,1.23,0.52,0.28,0.05,4.49,37.1
2015,11,26,1.25,1.02,2.41,0.86,0.32,0.24,0.05,3.22,24.25
2015,11,27,0.59,0.33,2.47,0.47,0.15,0.13,0.02,1.73,11.69
2015,11,28,1.31,0.52,2.6,1.12,0.34,0.24,0.05,3.46,24.97
2015,11,29,1.92,1.12,2.6,1.54,0.5,0.29,0.06,4.42,35.05
2015,11,30,1.15,0.74,2.4,0.9,0.3,0.2,0.04,2.84,21.35
2015,12,1,2.18,4.04,2.63,0.77,0.58,0.28,0.05,4.61,38.52
2015,12,2,1.24,0.96,2.5,0.94,0.33,0.18,0.04,3.01,22.55
2015,12,3,0.77,0.69,2.58,0.61,0.21,0.11,0.02,2.1,14.41
2015,12,4,2.02,3.99,2.59,0.82,0.55,0.2,0.04,4.21,35.52
2015,12,5,2.01,3.36,2.61,0.93,0.55,0.21,0.04,4.14,34.66
2015,12,6,2.25,4.79,2.48,0.66,0.62,0.25,0.05,4.42,38.93
2015,12,7,1.16,1.5,2.34,0.76,0.32,0.13,0.02,2.71,20.88
2015,12,8,1.13,0.55,2.31,0.97,0.31,0.15,0.03,2.91,21.12
2015,12,9,2.41,5.62,2.39,0.5,0.67,0.23,0.05,4.77,42.74
2015,12,10,1.05,0.5,2.32,0.9,0.3,0.13,0.03,2.77,19.99
2015,12,11,1.64,1.13,2.39,1.32,0.46,0.16,0.03,3.75,29.59
2015,12,12,0.82,0.76,1.88,0.61,0.23,0.1,0.02,1.98,15.12
2015,12,13,0.51,0.33,1.91,0.41,0.14,0.09,0.02,1.45,9.91
2015,12,14,0.92,0.91,2.2,0.65,0.27,0.13,0.03,2.3,17.2
2015,12,15,0.94,0.57,2.38,0.77,0.27,0.15,0.03,2.52,17.75
2015,12,16,1,1.44,2.21,0.6,0.29,0.15,0.03,2.4,18.4
2015,12,17,1.33,1.41,2.46,0.91,0.38,0.16,0.03,3.09,23.53
2015,12,18,2.21,4.53,2.53,0.72,0.63,0.18,0.04,4.39,37.88
2015,12,19,2.53,7.21,2.49,0.34,0.73,0.16,0.03,4.73,43.3
2015,12,20,1.92,1.71,2.36,1.32,0.55,0.25,0.05,4.24,34.51
2015,12,21,0.49,0.34,2.18,0.38,0.14,0.1,0.02,1.45,9.6
2015,12,22,0.74,0.69,2.45,0.56,0.21,0.11,0.02,2.02,13.83
2015,12,23,0.51,0.32,2.06,0.42,0.15,0.08,0.02,1.52,10.33
2015,12,24,1.49,2.4,2.44,0.9,0.43,0.2,0.04,3.45,26.88
2015,12,25,2.24,5.04,2.44,0.68,0.64,0.25,0.05,4.46,38.63
2015,12,26,0.34,0.27,1.88,0.27,0.1,0.05,0.01,0.98,6.61
2015,12,27,1.04,0.53,2.29,0.88,0.3,0.16,0.03,2.78,19.86
2015,12,28,0.28,0.27,2.08,0.2,0.08,0.03,0.01,0.78,5.1
2015,12,29,0.85,0.92,2.38,0.64,0.24,0.14,0.03,2.27,16.01
2015,12,30,0.98,0.99,2.31,0.72,0.27,0.14,0.03,2.45,18.17
2015,12,31,1.18,1.18,2.48,0.86,0.34,0.14,0.03,2.97,21.71
2016,1,1,1.02,1.34,2.56,0.72,0.28,0.12,0.02,2.61,18.69
2016,1,2,2.52,6.55,2.56,0.54,0.7,0.2,0.04,4.92,43.34
2016,1,3,0.74,0.73,2.57,0.58,0.2,0.11,0.02,2.08,14.12
2016,1,4,1.54,2.77,2.65,0.78,0.42,0.17,0.03,3.39,27.14
2016,1,5,2.37,5.18,2.57,0.79,0.65,0.27,0.05,4.62,40.4
2016,1,6,1.97,1.92,2.49,1.36,0.54,0.22,0.05,4.26,34.62
2016,1,7,1.5,1.5,2.39,1.05,0.41,0.17,0.03,3.55,27.54
2016,1,8,0.9,0.63,2.32,0.69,0.24,0.12,0.02,2.27,16.74
2016,1,9,0.63,0.5,2.31,0.5,0.17,0.07,0.02,1.7,11.87
2016,1,10,1.8,3.41,2.84,0.79,0.48,0.16,0.03,3.7,30.21
2016,1,11,1.34,1.15,2.63,1.06,0.35,0.12,0.02,3.23,23.91
2016,1,12,2,5.04,2.86,0.6,0.52,0.14,0.02,3.92,33.47
2016,1,13,0.66,0.7,2.66,0.49,0.17,0.07,0.02,1.77,12.37
2016,1,14,2.19,3.4,2.61,1.08,0.56,0.19,0.04,4.63,38.82
2016,1,15,0.36,0.31,2.58,0.28,0.09,0.05,0.01,1.06,6.97
2016,1,16,2.32,4.33,2.85,1.06,0.59,0.22,0.05,4.85,40.55
2016,1,17,2.55,5.56,3.04,0.83,0.64,0.2,0.04,5.05,42.48
2016,1,18,2.9,7.19,3.04,0.58,0.72,0.2,0.03,5.5,48.05
2016,1,19,2.92,6.75,3.01,0.67,0.72,0.23,0.05,5.61,49.06
2016,1,20,1.83,2.91,2.94,0.99,0.45,0.2,0.04,4.05,32.2
2016,1,21,2.37,3.44,2.88,1.26,0.57,0.24,0.05,5.07,41.85
2016,1,22,1.57,1.24,2.89,1.16,0.38,0.18,0.04,3.9,28.74
2016,1,23,2.44,4.05,3.06,1.14,0.58,0.23,0.05,5.25,42.65
2016,1,24,2.56,3.43,2.83,1.34,0.59,0.29,0.05,5.41,44.82
2016,1,25,1.93,1.24,2.76,1.5,0.45,0.25,0.05,4.45,34.7
2016,1,26,0.97,0.78,3.16,0.71,0.23,0.15,0.03,2.71,18.55
2016,1,27,2.32,3.5,3.26,1.08,0.52,0.23,0.04,5.15,40.6
2016,1,28,1.73,1.89,3.19,1.17,0.39,0.21,0.04,4.27,31.91
2016,1,29,3.04,5.72,3.19,0.94,0.67,0.29,0.05,6.29,52.84
2016,1,30,2.23,1.28,3.12,1.74,0.48,0.27,0.05,5.37,41
2016,1,31,0.98,0.51,2.8,0.8,0.21,0.16,0.03,2.84,19.77
2016,2,1,3.06,5.15,3.33,0.98,0.66,0.38,0.08,6.57,53.99
2016,2,2,0.51,0.35,2.82,0.4,0.11,0.09,0.02,1.54,10.62
2016,2,3,0.91,0.73,3.32,0.68,0.19,0.16,0.03,2.57,17.54
2016,2,4,3.47,6.96,3.63,0.69,0.72,0.35,0.06,7.14,59.66
2016,2,5,1.84,1.29,3.47,1.29,0.38,0.23,0.05,4.58,33.73
2016,2,6,3.54,7.15,3.52,0.72,0.71,0.37,0.07,7.34,61.77
2016,2,7,2.62,1.57,3.48,2,0.52,0.34,0.07,6.27,48.02
2016,2,8,1.35,0.77,3.68,1.08,0.27,0.2,0.04,3.81,26.2
2016,2,9,1.86,1.04,3.77,1.46,0.37,0.24,0.05,4.89,34.88
2016,2,10,2.43,2.07,4.06,1.64,0.47,0.35,0.07,5.88,43.18
2016,2,11,3.54,6.36,4.04,1.02,0.67,0.41,0.08,7.53,60.88
2016,2,12,2.31,1.97,3.96,1.54,0.44,0.37,0.07,5.67,41.95
2016,2,13,3.71,7.48,4.2,0.74,0.69,0.41,0.08,7.52,62.29
2016,2,14,1.03,0.5,3.81,0.83,0.19,0.18,0.03,3.07,20.84
2016,2,15,0.85,0.49,3.93,0.64,0.16,0.16,0.03,2.6,17.19
2016,2,16,1.79,1.02,3.85,1.32,0.32,0.27,0.05,4.59,33.25
2016,2,17,3.37,4.67,4.12,1.58,0.6,0.35,0.06,7.37,59.36
2016,2,18,2.6,1.19,3.69,2.03,0.45,0.36,0.07,6.34,48.5
2016,2,19,4.01,6.86,4.09,0.87,0.7,0.71,0.14,9.05,72.65
2016,2,20,4.31,8.3,4.32,0.75,0.74,0.63,0.12,9.42,77.1
2016,2,21,2.63,2.03,4.26,1.8,0.45,0.48,0.09,6.64,49.25
2016,2,22,4.21,7.06,4.27,0.93,0.7,0.54,0.1,8.95,74.22
2016,2,23,4,4.35,4.3,1.84,0.66,0.54,0.11,8.69,70.8
2016,2,24,0.64,0.38,4.33,0.47,0.1,0.13,0.02,1.95,12.95
2016,2,25,2.26,1.07,4.59,1.74,0.37,0.41,0.09,5.83,42.32
2016,2,26,2.33,2.29,4.63,1.33,0.38,0.37,0.07,5.6,42.37
2016,2,27,3.82,5.45,4.59,1.34,0.6,0.49,0.09,8.48,68.41
2016,2,28,3.72,3.67,4.45,2.1,0.58,0.59,0.12,8.62,68.38
2016,2,29,3.78,3.87,4.72,2.13,0.59,0.61,0.12,8.84,69.05
2016,3,1,0.95,0.58,4.5,0.74,0.15,0.2,0.04,2.78,19.03
2016,3,2,4.83,8.25,5.02,0.91,0.73,0.66,0.13,10.21,83.51
2016,3,3,1.14,0.54,4.36,0.91,0.17,0.23,0.05,3.34,22.71
2016,3,4,4.18,6.1,4.82,1.2,0.62,0.52,0.1,8.88,72.66
2016,3,5,1.42,0.97,4.98,1.05,0.21,0.29,0.06,4.09,27.73
2016,3,6,3.96,2.63,4.97,2.68,0.58,0.6,0.12,8.99,70.2
2016,3,7,2.62,1.7,4.26,1.83,0.38,0.47,0.09,6.47,49.45
2016,3,8,3.65,3.15,4.67,2.05,0.52,0.76,0.15,8.84,68.63
2016,3,9,2.05,0.87,4.52,1.63,0.29,0.56,0.11,5.65,40.76
2016,3,10,1.83,0.73,5,1.48,0.26,0.52,0.1,5.28,36.62
2016,3,11,5.19,7.11,5.38,1.58,0.72,1.03,0.21,11.3,91.45
2016,3,12,2.45,0.9,4.96,1.97,0.34,0.7,0.14,6.62,47.84
2016,3,13,1.1,0.5,4.97,0.86,0.15,0.37,0.07,3.52,23.43
2016,3,14,2.41,1.09,4.77,1.85,0.32,0.65,0.12,6.42,46.61
2016,3,15,3.78,3.25,5.16,2,0.5,0.88,0.17,9.3,71.26
2016,3,16,5.43,7.9,5.76,1.09,0.71,1.05,0.21,12.34,97.28
2016,3,17,5.44,8.65,5.81,1.02,0.71,0.82,0.16,12.05,96.54
2016,3,18,5.07,6.05,5.83,1.78,0.66,0.78,0.16,11.45,90.26
2016,3,19,3.55,2.51,5.5,2.04,0.45,0.59,0.12,8.41,64.09
2016,3,20,5.22,6.87,5.9,1.67,0.66,0.79,0.16,11.59,92.44
2016,3,21,5.64,7.48,5.9,1.39,0.71,0.85,0.17,12.44,99.86
2016,3,22,4.19,2.64,5.66,2.54,0.52,0.9,0.18,10.36,78.49
2016,3,23,2.57,1.22,5.04,1.8,0.32,0.69,0.13,6.52,49.16
2016,3,24,1.73,0.85,5.53,1.3,0.21,0.49,0.1,4.98,34.72
2016,3,25,4.82,4.63,6.11,2.15,0.59,0.94,0.19,11.06,85.49
2016,3,26,5.87,7.53,6.19,1.38,0.7,1.16,0.23,13.34,105.26
2016,3,27,3.58,1.92,5.36,2.44,0.43,0.69,0.14,8.35,64.95
2016,3,28,3.59,3.36,6.27,1.95,0.42,0.73,0.15,8.74,65.62
2016,3,29,6.37,9.37,6.44,1,0.75,1.27,0.26,14.27,113.82
2016,3,30,2.06,0.76,5.66,1.6,0.24,0.55,0.11,5.75,40.97
2016,3,31,3.22,2.21,5.79,2.13,0.38,0.74,0.15,8.52,62.69
2016,4,1,2.77,1.6,6.13,1.81,0.32,0.59,0.12,7.23,52.44
2016,4,2,3.47,2.85,6.68,1.85,0.4,0.7,0.14,8.75,63.83
2016,4,3,5.91,7.41,6.52,1.24,0.67,1.05,0.21,13.77,107.29
2016,4,4,2.14,1.07,6.8,1.5,0.24,0.63,0.12,6.2,42.09
2016,4,5,6.47,8.16,6.75,1.49,0.72,1.12,0.23,14.35,114.06
2016,4,6,0.96,0.4,6.26,0.74,0.11,0.28,0.05,3.16,20.73
2016,4,7,2.35,1,6.86,1.77,0.26,0.59,0.12,6.85,46.86
2016,4,8,3.12,1.57,6.84,2.2,0.34,0.68,0.13,8.45,59.68
2016,4,9,6.82,9.69,7.2,1.16,0.74,1.02,0.2,15.09,118.8
2016,4,10,1.06,0.5,5.72,0.8,0.12,0.25,0.05,3.2,22.45
2016,4,11,5.34,4.95,7.11,2.78,0.57,1.19,0.23,12.84,97.49
2016,4,12,6.99,10.76,7.23,0.85,0.74,-999,0.27,15.63,123.8
2016,4,13,6.07,7.5,7.06,1.49,0.64,1.33,0.27,14.23,110.42
2016,4,14,7.04,9.83,7.03,1.02,0.74,1.47,0.3,15.94,126.81
2016,4,15,7.18,10.18,7.16,1.02,0.75,1.59,0.32,16.3,129.09
2016,4,16,6.93,9.28,7.05,1.21,0.72,1.57,0.31,16.02,126.23
2016,4,17,6.8,9.42,7.1,1.16,0.7,-999,0.3,15.62,123.99
2016,4,18,6.27,4.9,7.06,3.09,0.64,1.48,0.3,14.49,114.03
2016,4,19,3.44,1.21,5.88,2.66,0.35,0.86,0.17,8.33,65.45
2016,4,20,3.62,1.51,6.27,2.72,0.37,1,0.2,9.09,69.34
2016,4,21,3.75,1.64,6.57,2.66,0.38,1.09,0.22,9.69,72.32
2016,4,22,3.36,2.36,7.03,2.08,0.34,0.91,0.18,8.98,65.55
2016,4,23,6.85,8,7.32,1.72,0.68,1.58,0.32,15.95,124.94
2016,4,24,6.2,4.78,7.16,3.13,0.62,1.54,0.3,14.91,115.32
2016,4,25,5.64,4.67,6.91,2.6,0.55,1.47,0.3,13.81,106.44
2016,4,26,3.92,1.41,7.08,2.96,0.38,1.18,0.23,10.38,75.98
2016,4,27,2.21,0.8,6.53,1.69,0.22,0.73,0.15,6.38,45.66
2016,4,28,2.25,0.86,6.91,1.73,0.22,0.71,0.14,6.59,45.88
2016,4,29,3.24,1.42,7.36,2.38,0.31,0.88,0.17,8.91,63.44
2016,4,30,1.55,0.68,7.04,1.12,0.15,0.51,0.1,4.86,32.77
2016,5,1,2.77,1.06,7.29,2.1,0.27,0.92,0.18,8.1,56.27
2016,5,2,5.93,5.65,7.59,2.08,0.56,1.45,0.29,14.41,109.94
2016,5,3,6.37,6.73,7.88,1.95,0.6,1.56,0.31,15.42,117.11
2016,5,4,3.76,2.25,7.9,2.3,0.36,1.07,0.21,10.28,72.45
2016,5,5,7.41,8.82,7.84,1.51,0.7,1.53,0.3,17.55,135.74
2016,5,6,6.88,7.54,7.65,1.91,0.65,1.56,0.31,16.3,127.22
2016,5,7,4.8,2.64,7.35,2.88,0.45,1.38,0.27,12.48,93.34
2016,5,8,5.71,4.32,7.68,2.92,0.53,1.48,0.3,13.96,106.62
2016,5,9,1.61,0.6,6.51,1.21,0.15,0.49,0.09,4.82,34.4
2016,5,10,2.71,1.06,7.38,1.93,0.25,0.91,0.18,8.08,56.14
2016,5,11,3.93,1.42,7.55,3,0.36,1.19,0.23,11.02,78.52
2016,5,12,2.91,1.9,7.54,2.08,0.27,0.86,0.17,8.34,59.38
2016,5,13,7.07,7.71,8.07,1.64,0.65,1.74,0.35,17.34,131.17
2016,5,14,3.94,1.79,8.49,2.8,0.36,1.14,0.22,10.95,75.84
2016,5,15,7.81,9.71,8.54,1.7,0.71,1.7,0.34,18.05,139.27
2016,5,16,5.94,4.45,7.88,3.27,0.54,1.48,0.29,14.47,111.28
2016,5,17,4.15,1.52,7.28,3.12,0.38,1.17,0.23,10.94,81.23
2016,5,18,6.43,6.48,8.09,2.24,0.58,1.53,0.3,15.48,118.84
2016,5,19,8.05,10.61,8.31,1.21,0.73,-999,0.35,18.66,146.07
2016,5,20,3.34,1.08,7.42,2.57,0.3,0.95,0.19,9,66.38
2016,5,21,7.94,8.95,8.03,1.7,0.71,1.8,0.37,18.17,143.38
2016,5,22,8.13,10.01,8.14,1.41,0.73,1.83,0.37,18.94,148.86
2016,5,23,8.39,11.04,8.39,1.11,0.75,2.02,0.41,19.62,152.97
2016,5,24,7.8,8.06,8.04,2.16,0.7,1.96,0.39,18.45,144.09
2016,5,25,6.72,4.86,7.55,3.05,0.59,1.87,0.38,16.54,127.31
2016,5,26,5.59,3.89,7.65,2.87,0.49,1.77,0.35,14.52,109.34
2016,5,27,4.4,1.74,7.32,3.18,0.39,1.48,0.3,11.73,87.6
2016,5,28,5.16,3.67,7.56,2.96,0.45,1.57,0.31,13.41,101.55
2016,5,29,7.82,9.59,8.28,1.62,0.69,2.2,0.44,19.24,147.94
2016,5,30,7.57,7.53,8.21,2.2,0.66,2.08,0.41,18.73,143.3
2016,5,31,5.05,2.6,7.78,3.05,0.45,1.61,0.32,13.34,99.06
2016,6,1,4.95,2.99,7.66,3.02,0.43,1.52,0.3,13.07,98
2016,6,2,7.64,6.31,8.51,3.51,0.66,2.13,0.43,18.61,142.68
2016,6,3,7.41,5.71,8.34,3.32,0.65,2.11,0.42,18.33,139.61
2016,6,4,2.41,0.98,7.44,1.82,0.21,0.71,0.14,7.02,50.55
2016,6,5,6.75,7.12,8.43,2.28,0.59,1.88,0.38,17.13,128.49
2016,6,6,7.45,8.59,8.55,1.84,0.65,2.04,0.41,18.33,139.23
2016,6,7,5.98,5.12,8.47,2.88,0.52,1.53,0.3,15.15,112.98
2016,6,8,8.48,10.47,8.68,1.46,0.73,2.05,0.41,20.24,156.03
2016,6,9,2.81,1.03,7.73,2.15,0.24,0.88,0.17,8.38,58.8
2016,6,10,7.34,7.33,7.9,2.14,0.63,2.05,0.41,18.24,140.78
2016,6,11,7.51,6.83,8.03,2.4,0.65,2.12,0.42,18.89,144.84
2016,6,12,6.27,4.54,7.82,3.55,0.54,1.74,0.35,15.49,120.66
2016,6,13,7.41,7.49,8.1,2.16,0.64,2.39,0.47,18.66,143.1
2016,6,14,5.87,4.2,7.7,2.64,0.51,2.11,0.41,15.54,116.19
2016,6,15,7.79,8.12,8.14,2.19,0.67,2.51,0.49,19.55,149.88
2016,6,16,4.68,3.47,8.36,2.65,0.41,1.51,0.3,12.85,92.25
2016,6,17,7.9,9.93,8.43,1.49,0.68,-999,0.45,19.3,149.08
2016,6,18,7.55,6.22,8.51,3.03,0.65,2.42,0.48,18.8,142.62
2016,6,19,7.45,7.74,8.09,2.17,0.64,2.33,0.46,18.21,140.55
2016,6,20,6.35,5.63,7.95,2.75,0.55,2.2,0.43,16.46,125.02
2016,6,21,8.35,10.82,8.56,1.18,0.72,-999,0.53,20.37,156.55
2016,6,22,3.36,1.37,7.53,2.41,0.29,1.34,0.27,9.88,70.33
2016,6,23,5.31,4.1,8.03,2.75,0.46,1.85,0.37,14.02,104.16
2016,6,24,7.92,9.09,8.3,1.7,0.68,2.44,0.48,19.51,149.97
2016,6,25,8.11,9.6,8.12,1.46,0.7,2.54,0.5,20.14,155.38
2016,6,26,5.1,3.24,7.56,2.81,0.44,1.73,0.34,13.57,101.97
2016,6,27,8.54,11.33,8.55,1.02,0.73,2.73,0.53,20.95,160.8
2016,6,28,6.13,6.1,8.44,2.39,0.53,1.93,0.38,15.56,116.8
2016,6,29,8.33,10.4,8.71,1.32,0.72,2.29,0.46,20.23,154.51
2016,6,30,5.6,4.38,8.07,3.05,0.48,1.72,0.34,14.66,109.64
2016,7,1,7.28,7.55,8.57,2.34,0.63,2.23,0.45,18.14,136.96
2016,7,2,4.78,1.54,8.4,3.67,0.41,1.62,0.33,13,94.16
2016,7,3,4.82,1.58,7.48,3.67,0.42,1.61,0.32,12.56,95.37
2016,7,4,3.61,1.27,6.85,2.7,0.31,1.19,0.23,9.36,72.28
2016,7,5,5.91,4.97,8.11,2.62,0.52,1.95,0.39,15.45,114.7
2016,7,6,6.05,4.3,7.61,2.45,0.53,2.14,0.42,15.83,118.92
2016,7,7,4.45,2.1,7.41,3.14,0.39,1.46,0.29,12.02,90.05
2016,7,8,7.62,7.98,8.25,2.14,0.66,2.48,0.48,19.22,145.96
2016,7,9,7.48,8.66,8.34,1.77,0.66,2.17,0.43,18.6,141.67
2016,7,10,7.28,6.28,8.19,3.26,0.64,2.16,0.43,18.14,139.03
2016,7,11,7.58,8.18,7.87,2.01,0.66,2.3,0.45,18.91,146.4
2016,7,12,5.85,3.33,7.52,3.5,0.52,1.87,0.38,15.21,115.21
2016,7,13,4.68,2.07,7.35,3.18,0.41,1.69,0.34,12.91,94.98
2016,7,14,7.46,7.58,8.11,2.25,0.66,2.34,0.46,18.7,142.45
2016,7,15,6.03,5.96,8.2,2.14,0.54,1.87,0.38,15.73,117.02
2016,7,16,7.72,9.27,8.15,1.62,0.69,2.11,0.42,18.95,145.92
2016,7,17,4.11,1.91,7.36,2.72,0.37,1.33,0.27,11.12,83.34
2016,7,18,5.15,2.97,7.42,3.35,0.46,1.67,0.34,13.44,102.35
2016,7,19,6.84,5.54,7.63,3.13,0.62,2.17,0.43,16.95,131.52
2016,7,20,5.68,4.06,7.25,2.95,0.51,1.84,0.36,14.38,111.06
2016,7,21,4.29,2.62,7.17,2.73,0.38,1.32,0.27,11.22,85.88
2016,7,22,6.57,5.25,7.37,2.92,0.59,2.27,0.45,17.07,129.98
2016,7,23,5.49,2.8,7.14,3.64,0.5,1.88,0.38,14.29,109.59
2016,7,24,5.71,3.24,7.1,3.42,0.52,1.99,0.39,14.86,113.59
2016,7,25,6.61,4.35,7.6,3.53,0.6,2.23,0.44,16.6,127.27
2016,7,26,7.17,7.83,7.71,2.08,0.66,2.19,0.44,17.73,137.12
2016,7,27,7.2,8.04,7.58,1.8,0.66,2.21,0.44,17.53,136.75
2016,7,28,5.07,3.02,7.22,2.77,0.47,1.8,0.35,13.45,100.4
2016,7,29,4.45,2.58,7.14,2.82,0.41,1.44,0.29,11.89,88.88
2016,7,30,4.83,3.68,7.38,2.51,0.45,1.66,0.33,13.11,96.62
2016,7,31,6.67,5.55,7.56,2.76,0.62,2.04,0.41,16.91,128.66
2016,8,1,7.04,7.03,7.42,2.09,0.66,2.12,0.42,17.2,133.18
2016,8,2,6.18,5.12,7.05,2.93,0.58,1.91,0.38,15.39,119.78
2016,8,3,6.95,7.79,7.33,1.72,0.66,2.2,0.43,17.18,133.1
2016,8,4,7.44,9.2,7.43,1.35,0.7,2.3,0.45,18.2,141.56
2016,8,5,4.11,3.03,6.87,2.2,0.39,1.37,0.27,11.09,82.84
2016,8,6,6.9,8.21,7.6,1.68,0.66,2.12,0.42,17.07,131.09
2016,8,7,6.36,5.68,7.31,2.64,0.61,1.95,0.38,15.79,120.98
2016,8,8,6.71,7.13,7.26,1.92,0.65,1.99,0.39,16.42,127.13
2016,8,9,5.83,4.43,7.09,2.86,0.56,1.91,0.38,15.04,114.35
2016,8,10,6.72,7.96,7.09,1.62,0.65,2.11,0.41,16.87,130.74
2016,8,11,6.2,6.03,6.94,2.14,0.6,1.97,0.39,15.77,121.14
2016,8,12,2.45,0.93,6.52,1.87,0.24,0.9,0.18,7.5,52.46
2016,8,13,4.83,3.63,6.91,2.59,0.48,1.66,0.33,12.79,95.38
2016,8,14,4.75,2.75,7.03,3.18,0.47,1.59,0.31,12.58,93.02
2016,8,15,1.89,0.73,6.53,1.43,0.19,0.8,0.16,5.99,40.75
2016,8,16,5.43,4.34,6.7,2.66,0.55,1.84,0.36,13.84,105.48
2016,8,17,5.85,5.83,6.66,2.08,0.59,1.82,0.36,14.58,113.23
2016,8,18,3.85,2.05,6.55,2.39,0.39,1.41,0.28,10.75,77.61
2016,8,19,4.3,3.5,6.51,2.29,0.44,1.36,0.27,11.34,85.48
2016,8,20,3.44,1.87,6.43,2.29,0.35,1.2,0.23,9.51,69.28
2016,8,21,5.92,6.19,7.11,2.05,0.61,1.76,0.35,14.91,112.37
2016,8,22,7.13,10.23,7.12,0.9,0.73,1.82,0.37,17.09,133.06
2016,8,23,6.34,7.22,6.89,1.88,0.66,1.72,0.34,15.37,119.35
2016,8,24,3.38,2.41,6.04,1.98,0.35,1.09,0.22,9.05,67.98
2016,8,25,3.98,2.79,6.22,2.17,0.42,1.38,0.27,10.7,79.12
2016,8,26,4.63,3.17,6.33,2.43,0.49,1.62,0.31,12.27,91.59
2016,8,27,4.49,2.99,6,2.58,0.48,1.53,0.3,11.77,88.95
2016,8,28,4.02,3.21,6.23,1.98,0.43,1.38,0.27,10.84,80.52
2016,8,29,5.65,5.78,6.28,1.9,0.61,1.74,0.34,14.49,111.17
2016,8,30,4.25,2.26,6.08,2.79,0.46,1.45,0.28,11.47,85.16
2016,8,31,4.72,3.02,6.01,2.92,0.52,1.44,0.28,11.78,90.59
2016,9,1,5.24,6.11,6.61,1.74,0.58,1.53,0.3,13.08,100.09
2016,9,2,6.32,9.11,6.67,1.14,0.7,1.65,0.33,14.95,117.38
2016,9,3,6.52,9.72,6.62,0.9,0.73,1.68,0.34,15.23,120.18
2016,9,4,5.32,5.31,6.39,2.49,0.59,1.45,0.29,12.98,100.34
2016,9,5,5.41,5.9,6.02,1.93,0.61,1.54,0.3,13.27,103.95
2016,9,6,5.5,6.63,5.84,1.65,0.62,1.55,0.3,13.58,107.3
2016,9,7,4.77,3.62,5.82,2.52,0.55,1.49,0.29,12.35,94.16
2016,9,8,2.72,1.07,5.57,2.1,0.31,1.04,0.2,7.92,56.5
2016,9,9,2,0.75,5.41,1.55,0.23,0.76,0.15,5.94,41.5
2016,9,10,3.48,3.49,5.89,1.55,0.41,1.13,0.22,9.25,68.43
2016,9,11,5.94,8.84,6.17,1.05,0.7,1.38,0.28,13.98,110.41
2016,9,12,6.1,9.48,6.13,0.74,0.73,1.51,0.3,14.4,113.86
2016,9,13,5.11,5.27,5.71,2.11,0.62,1.42,0.28,12.51,97.73
2016,9,14,3.96,2.53,5.3,2.55,0.48,1.21,0.23,10.07,77
2016,9,15,5.4,6.35,5.59,1.62,0.66,1.41,0.28,12.91,102.4
2016,9,16,3.7,2.14,5.05,2.45,0.45,1.06,0.21,9.52,72.51
2016,9,17,4.69,4.88,5.45,1.88,0.59,1.32,0.26,11.52,89.54
2016,9,18,5.72,8.91,5.76,0.9,0.72,1.4,0.28,13.38,106.67
2016,9,19,5.23,7.94,5.63,1.02,0.66,-999,0.24,12.34,98.41
2016,9,20,5.45,8.18,5.49,0.98,0.7,1.38,0.27,12.99,103.51
2016,9,21,2.68,1.14,5.21,2.02,0.34,0.95,0.18,7.71,54.62
2016,9,22,3.01,1.12,5.37,2.42,0.39,1.02,0.2,8.41,60.42
2016,9,23,2.78,1.79,4.94,1.88,0.37,0.89,0.17,7.53,55.8
2016,9,24,3.91,3.8,4.81,1.7,0.52,1.18,0.23,9.51,74.91
2016,9,25,4.11,3.99,4.83,1.9,0.55,1.19,0.23,9.88,78.43
2016,9,26,5.55,9.28,5.61,0.63,0.75,1.36,0.27,12.66,101.03
2016,9,27,5.4,8.39,5.61,0.97,0.73,1.1,0.23,12.15,96.74
2016,9,28,2,1.08,5.04,1.45,0.27,0.54,0.11,5.6,39.55
2016,9,29,2.05,1.31,4.68,1.39,0.28,0.49,0.1,5.62,40.48
2016,9,30,1.73,0.89,4.63,1.23,0.24,0.48,0.09,4.95,34.64
2016,10,1,1.87,0.96,4.52,1.37,0.27,0.5,0.1,5.27,37.62
2016,10,2,2.41,1.38,4.62,1.74,0.34,0.6,0.12,6.45,46.83
2016,10,3,1.76,0.66,4.66,1.41,0.25,0.59,0.12,5.18,35.52
2016,10,4,3.76,3.38,4.73,2.07,0.55,1.1,0.21,9.2,71.23
2016,10,5,3.7,4.14,4.51,1.76,0.55,0.95,0.19,8.9,70.62
2016,10,6,1.77,0.78,4.22,1.35,0.27,0.53,0.1,5.05,36.23
