YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2023,5,11,7.23,7.54,7.35,2.13,0.66,1.41,0.28,15.39,128.19
2023,5,12,7,6.45,7.76,2.42,0.64,1.76,0.35,16.63,130.27
2023,5,13,3.76,1.23,7.53,2.88,0.34,1.16,0.23,10.51,75.86
2023,5,14,7.67,7.67,8.04,2.02,0.7,1.95,0.39,17.76,139.41
2023,5,15,7.62,8.14,7.81,2.24,0.7,1.71,0.34,16.41,134.1
2023,5,16,6.88,6.1,7.76,2.65,0.62,1.67,0.34,15.44,123.39
2023,5,17,8.32,10.34,8.33,1.18,0.75,2.17,0.44,19.16,150.24
2023,5,18,8.04,9.6,8.11,1.49,0.73,1.89,0.38,17.84,142.62
2023,5,19,6.11,3.56,7.74,3.84,0.55,1.55,0.31,14.02,111.07
2023,5,20,2,0.77,7.53,1.5,0.18,0.73,0.15,6.47,43.36
2023,5,21,6.48,4.9,7.74,2.78,0.58,1.79,0.36,15.48,120.33
2023,5,22,6.7,5.98,6.98,2.48,0.59,1.48,0.3,14.07,119.38
2023,5,23,7.1,5.85,7.63,2.93,0.63,1.77,0.35,15.89,129.29
2023,5,24,6.91,6.11,7.01,2.49,0.61,1.5,0.3,14.25,121.71
2023,5,25,8.49,10.73,8.58,1.19,0.75,2.2,0.44,19.6,154.12
2023,5,26,8.45,10.66,8.48,1.14,0.75,2.17,0.44,19.31,152.45
2023,5,27,8.03,9.16,8.14,1.63,0.71,2.11,0.42,18.38,146.45
2023,5,28,7.95,8.51,8.44,2.18,0.7,2.29,0.45,18.78,146.66
2023,5,29,7.52,7.24,8.13,2.62,0.66,2.15,0.43,18.25,142.27
2023,5,30,8.54,10.23,8.6,1.54,0.75,2.09,0.42,19.48,153.91
2023,5,31,7.42,8.01,8.34,1.83,0.65,2,0.4,17.77,137.75
2023,6,1,8.33,10.18,8.34,1.22,0.73,-999,0.42,19.09,151.6
2023,6,2,7.96,9.61,8.05,1.32,0.7,-999,0.42,18.79,149.71
2023,6,3,4.13,1.87,8.05,2.88,0.36,1.45,0.29,11.77,82.8
2023,6,4,5.66,4.55,8.42,2.51,0.49,1.68,0.34,14.33,106.42
2023,6,5,7.19,7,8.06,2.17,0.62,1.95,0.39,17.22,134.21
2023,6,6,4.92,2.72,6.32,2.85,0.43,-999,0.22,9.77,86.61
2023,6,7,5.89,4.21,6.79,2.87,0.51,-999,0.26,11.83,102.91
2023,6,8,6.5,5,7.58,2.66,0.56,1.55,0.31,14.32,116.48
2023,6,9,6.77,5.71,7.89,2.56,0.59,1.77,0.35,16.02,125.62
2023,6,10,7.67,7.93,8.06,2.06,0.66,2.04,0.41,18.03,142.65
2023,6,11,5.77,3,7.33,3.74,0.5,1.52,0.3,13.27,107.88
2023,6,12,4.95,1.97,7.43,3.46,0.43,1.66,0.33,12.7,96.36
2023,6,13,7.23,6.93,8.26,2.24,0.62,2.21,0.44,17.37,134.56
2023,6,14,5.29,3.76,7.84,2.99,0.45,1.61,0.32,13.27,101.17
2023,6,15,6.68,5.53,7.56,2.8,0.58,1.87,0.38,15.37,122.84
2023,6,16,3.43,1.91,6.61,2.12,0.3,0.84,0.17,7.52,62.45
2023,6,17,6.21,4.57,7.59,2.87,0.53,1.73,0.34,14.55,115.44
2023,6,18,7.3,6.96,8.04,2.3,0.63,2.08,0.41,17.75,138.06
2023,6,19,7.2,5.99,7.65,2.76,0.62,2.05,0.41,16.88,135.06
2023,6,20,5.8,2.49,8.04,3.93,0.5,1.95,0.39,14.88,112.37
2023,6,21,4.74,1.63,8.07,3.58,0.41,1.72,0.34,13.09,94.7
2023,6,22,3.55,1.4,7.95,2.61,0.3,1.47,0.29,10.67,73.64
2023,6,23,3.44,1.49,7.98,2.45,0.3,1.41,0.28,10.45,71.85
2023,6,24,5.12,2.55,7.65,3.29,0.44,1.95,0.38,13.86,102.7
2023,6,25,7.27,7.23,7.96,2.23,0.62,2.34,0.46,18.3,141.46
2023,6,26,5.09,1.93,7.65,3.71,0.44,1.79,0.36,13.77,101.68
2023,6,27,5.04,2.53,7.92,3.18,0.44,1.91,0.38,13.86,100.68
2023,6,28,6.54,5.18,7.86,2.54,0.56,2.15,0.42,16.62,126.93
2023,6,29,7.18,6.67,7.91,2.49,0.62,2.2,0.43,17.12,134.52
2023,6,30,6.07,3.75,7.3,3.33,0.52,1.74,0.34,13.79,111.74
2023,7,1,6.71,4.37,7.21,3.33,0.58,2,0.39,15.27,123.88
2023,7,2,5.43,3.21,7.4,2.93,0.47,2.02,0.4,14.39,107.37
2023,7,3,6.26,5.14,7.78,2.87,0.55,2.27,0.45,16.31,123.72
2023,7,4,4.97,3.5,7.56,2.26,0.43,1.91,0.38,13.51,99.16
2023,7,5,7.66,8.31,7.76,1.84,0.66,2.29,0.45,18.26,145.62
2023,7,6,7.56,7.83,7.84,2.14,0.66,2.3,0.45,18.26,144.38
2023,7,7,7.05,6.29,7.95,2.34,0.62,2.48,0.48,18.05,137.84
2023,7,8,6.04,4.96,7.72,2.13,0.53,2.21,0.43,15.73,118.96
2023,7,9,3.74,1.36,7.72,2.83,0.33,1.46,0.29,10.87,76.99
2023,7,10,6.4,4.68,7.71,3.33,0.56,2.15,0.42,16.27,124.67
2023,7,11,7.4,7.48,7.47,1.79,0.65,2.15,0.42,17.04,136.27
2023,7,12,7.26,7.09,7.46,2.07,0.64,2.11,0.41,16.66,134.16
2023,7,13,6.25,4.5,7.31,3.09,0.55,-999,0.39,15.23,118.87
2023,7,14,4.61,2.64,7.34,2.7,0.41,1.65,0.33,12.48,92.27
2023,7,15,5.94,4.42,7.61,2.68,0.52,2.07,0.41,15.41,116.7
2023,7,16,1.91,0.66,7.42,1.44,0.17,0.91,0.18,6.35,42.1
2023,7,17,6.14,4.71,6.66,2.67,0.55,1.82,0.35,13.2,113.09
2023,7,18,4.22,2.1,6.62,2.76,0.38,1.38,0.27,10.19,82.03
2023,7,19,3.56,2.48,7.1,1.99,0.32,1.21,0.24,9.64,72.53
2023,7,20,6.88,6.36,7.65,2.27,0.62,2.24,0.44,17.04,132.42
2023,7,21,5.38,4.34,7.42,2.28,0.48,-999,0.4,14.02,106
2023,7,22,7.24,6.26,8.07,2.76,0.65,2.48,0.48,17.99,137.89
2023,7,23,7.77,9.43,7.96,1.3,0.7,2.7,0.52,18.71,146.99
2023,7,24,5.28,3.84,7.33,2.69,0.48,1.82,0.36,13.33,102.86
2023,7,25,6.08,5.91,7.47,1.76,0.55,2.21,0.42,15.22,117.84
2023,7,26,7.15,7.63,7.2,1.82,0.65,2.16,0.42,16.2,132.45
2023,7,27,6.25,4.89,7.08,2.74,0.57,2.12,0.41,15.41,121.04
2023,7,28,7.33,8.39,7.52,1.54,0.67,2.52,0.48,17.68,139.88
2023,7,29,6.28,4.72,7.04,3.01,0.58,2.28,0.44,15.77,122.72
2023,7,30,7.46,8.63,7.81,1.56,0.69,2.66,0.51,17.98,140.24
2023,7,31,7.42,9.57,7.67,1.51,0.69,2.54,0.48,17.84,140.12
2023,8,1,7.26,8.19,7.7,1.61,0.67,2.27,0.45,17.32,136.09
2023,8,2,7.46,8.78,7.62,1.54,0.7,2.06,0.41,17.34,138.04
2023,8,3,6.04,4.06,6.75,3.12,0.56,1.79,0.35,13.75,111.88
2023,8,4,3.13,1.22,6.88,2.31,0.3,1.18,0.23,8.9,63.42
2023,8,5,6.15,4.78,7.25,2.9,0.58,1.91,0.38,15.05,117.4
2023,8,6,6.92,7.47,7.05,1.76,0.66,2.17,0.42,16.2,129.88
2023,8,7,3.7,2.36,6.79,2.08,0.35,1.52,0.3,10.29,74.8
2023,8,8,5.21,4.44,7.22,2.37,0.5,1.95,0.38,13.7,102.07
2023,8,9,7.02,7.85,7.09,1.71,0.67,2.12,0.41,16.49,131.8
2023,8,10,2.33,0.99,6.63,1.72,0.23,0.83,0.16,6.59,47.37
2023,8,11,6.88,7.8,7.26,1.7,0.66,2.22,0.43,16.52,129.53
2023,8,12,5.25,4.37,6.92,2.47,0.51,1.7,0.34,13.38,102.27
2023,8,13,6.52,6.94,6.84,1.73,0.63,2.21,0.43,16.2,126.34
2023,8,14,4.94,2.83,6.9,3.05,0.48,1.82,0.36,12.88,96.9
2023,8,15,4.68,3.86,6.8,2.08,0.46,1.88,0.37,12.68,93.38
2023,8,16,5.72,5.96,7.01,1.61,0.56,2.16,0.41,14.66,111.56
2023,8,17,3.21,1.58,6.75,2.28,0.32,1.27,0.25,9.09,64.41
2023,8,18,6.08,6.6,6.87,1.66,0.61,2.23,0.42,15.28,117.71
2023,8,19,6.68,7.48,7.1,1.95,0.67,2.05,0.4,15.99,125.4
2023,8,20,6.57,7.4,6.63,1.63,0.66,1.88,0.37,15.18,122.53
2023,8,21,5.03,2.53,6.28,3.3,0.51,1.71,0.33,12.12,96.02
2023,8,22,6.47,6.15,6.85,2.2,0.66,2.23,0.42,15.4,120.63
2023,8,23,6.58,7.58,7.04,1.53,0.67,2.18,0.42,15.72,123.23
2023,8,24,1.74,0.76,6.56,1.3,0.18,0.8,0.16,5.64,37.09
2023,8,25,1.95,0.92,5.99,1.39,0.2,0.84,0.16,5.94,40.69
2023,8,26,5.57,5.81,6.42,1.71,0.59,2.03,0.39,14,108.43
2023,8,27,6.52,8.24,6.67,1.23,0.69,2.15,0.41,15.82,124.92
2023,8,28,2.97,1.15,6.3,2.23,0.31,1.18,0.23,8.45,60.21
2023,8,29,3.26,1.87,6.4,2.06,0.34,1.41,0.27,9.38,65.65
2023,8,30,4.11,3.01,6.37,2.06,0.44,1.68,0.32,11.14,81.83
2023,8,31,5.77,6.31,6.84,1.9,0.62,2.01,0.38,14.15,108.23
2023,9,1,6.83,9.94,6.81,0.85,0.74,2.1,0.41,15.87,126.84
2023,9,2,6.4,8.17,6.54,1.46,0.7,1.89,0.37,14.73,118.53
2023,9,3,5.96,7.08,6.05,1.41,0.66,1.65,0.33,13.98,112.63
2023,9,4,4.82,4.6,6.09,2.11,0.53,-999,0.3,12.2,93.98
2023,9,5,5.43,4.74,6.02,2.31,0.6,1.63,0.32,13.34,104.77
2023,9,6,5.84,6.98,5.85,1.38,0.66,1.71,0.34,13.79,111.13
2023,9,7,5.89,7.51,5.91,1.25,0.66,1.73,0.34,13.97,112.8
2023,9,8,3.89,2.84,5.42,1.92,0.45,1.31,0.25,9.74,75.23
2023,9,9,3.77,2.18,5.51,2.37,0.43,1.4,0.27,9.98,74.1
2023,9,10,2.64,1.11,5.49,1.99,0.3,1.05,0.2,7.62,54.08
2023,9,11,4.82,4.57,5.72,1.99,0.56,1.7,0.32,12.3,94.66
2023,9,12,5.3,6.38,5.9,1.46,0.62,1.68,0.33,12.75,100.52
2023,9,13,3.4,2.14,5.48,2.08,0.4,1.28,0.24,9.15,67.39
2023,9,14,6.05,8.7,6.09,0.92,0.72,1.75,0.34,14.07,112.98
2023,9,15,4.51,2.93,5.91,2.92,0.54,1.39,0.27,11.08,84.73
2023,9,16,4.41,2.31,6.17,3.19,0.53,1.38,0.27,11.07,82.34
2023,9,17,5.22,6.38,5.95,1.53,0.63,1.55,0.3,12.61,98.41
2023,9,18,1.41,0.81,5.47,1.02,0.17,0.62,0.12,4.53,30.02
2023,9,19,5.71,7.83,5.75,1.13,0.7,1.48,0.3,13.06,105.49
2023,9,20,5.66,8.09,5.69,1.03,0.7,1.41,0.28,12.88,104.74
2023,9,21,5.64,7.33,5.78,1.38,0.71,1.48,0.29,12.76,102.98
2023,9,22,4.19,2.32,5.28,2.77,0.53,1.23,0.23,9.75,77.1
2023,9,23,1.16,0.55,5.16,0.86,0.15,0.52,0.1,3.84,24.79
2023,9,24,1.26,0.6,5.17,0.94,0.16,0.59,0.11,4.14,27.05
2023,9,25,0.98,0.54,5.12,0.72,0.12,0.48,0.09,3.32,21.22
2023,9,26,1.22,0.68,4.93,0.9,0.16,0.49,0.09,3.86,25.7
2023,9,27,4.65,5.1,5.16,1.73,0.62,1.27,0.25,10.86,86.62
2023,9,28,1.91,0.81,4.8,1.49,0.26,0.7,0.13,5.61,38.8
2023,9,29,0.97,0.47,4.95,0.74,0.13,0.41,0.08,3.41,21.79
2023,9,30,1.76,0.7,3.98,1.38,0.24,0.55,0.11,4.73,34.81
2023,10,1,4.06,3.82,4.11,1.91,0.55,0.86,0.17,8.17,70.69
2023,10,2,4.8,6.67,4.78,1.11,0.66,1.26,0.25,10.98,89.95
2023,10,3,5.05,8.21,5.01,0.78,0.71,1.27,0.25,11.33,93.85
2023,10,4,4.93,8.07,4.89,0.77,0.7,1.22,0.24,11.13,92.41
2023,10,5,4.88,7.98,4.86,0.78,0.7,1.18,0.23,10.95,91.05
2023,10,6,2.82,2.02,4.63,1.74,0.41,0.88,0.17,7.46,55.43
2023,10,7,1.42,0.59,4.36,1.12,0.21,0.54,0.1,4.37,29.78
2023,10,8,3.64,4.28,4.8,1.57,0.53,0.87,0.17,8.55,66.82
2023,10,9,4.61,7.02,4.84,1,0.69,0.95,0.19,10.21,83.84
2023,10,10,4.19,5.46,4.57,1.32,0.62,0.89,0.18,9.31,76.15
2023,10,11,4.52,7.22,4.53,0.94,0.69,0.91,0.18,9.79,82.27
2023,10,12,4.22,6.32,4.34,0.97,0.65,0.85,0.17,9.16,76.27
2023,10,13,4.74,8.29,4.7,0.65,0.73,0.96,0.2,10.3,85.9
2023,10,14,0.84,0.44,4.18,0.64,0.13,0.27,0.05,2.66,17.44
2023,10,15,3.47,3.71,4.48,1.66,0.55,0.76,0.15,8.23,64.18
2023,10,16,3.88,5.38,4.35,1.26,0.62,0.78,0.16,8.75,70.95
2023,10,17,3.49,4.95,4.3,1.2,0.56,0.72,0.15,7.98,64.29
2023,10,18,3.16,3.89,4.25,1.24,0.52,0.7,0.14,7.38,58.55
2023,10,19,3.93,6.35,4.21,0.91,0.65,0.77,0.16,8.62,71.84
2023,10,20,1.03,0.5,3.85,0.82,0.17,0.31,0.06,3.22,21.38
2023,10,21,1.37,1.06,3.84,0.95,0.23,0.35,0.07,3.77,26.79
2023,10,22,3.35,3.97,4.09,1.6,0.57,0.64,0.12,7.62,60.82
2023,10,23,4.08,7.37,4.1,0.7,0.7,0.7,0.14,8.8,74.26
2023,10,24,3.64,5.72,3.95,1.07,0.63,0.73,0.15,7.95,66.2
2023,10,25,3.35,5.17,3.93,1.08,0.59,0.72,0.14,7.47,61.32
2023,10,26,3.9,6.94,3.89,0.77,0.7,0.79,0.16,8.18,69.98
2023,10,27,1.92,1.45,3.63,1.4,0.34,0.57,0.11,5.01,36.98
2023,10,28,3.65,6.64,3.64,0.71,0.66,0.8,0.16,8.13,68.93
2023,10,29,1.31,0.71,3.06,1.03,0.24,0.4,0.08,3.65,25.97
2023,10,30,1.36,0.92,3.3,0.98,0.25,0.39,0.08,3.82,26.8
2023,10,31,2.6,2.85,3.73,1.37,0.48,0.62,0.12,6.13,47.49
2023,11,1,1.68,1.61,3.35,1.08,0.32,0.36,0.07,3.98,30.23
2023,11,2,3.67,6.62,3.69,0.87,0.7,0.54,0.11,7.37,63.38
2023,11,3,3.61,6.96,3.58,0.7,0.7,0.55,0.11,7.28,63.48
2023,11,4,2.56,1.99,3.51,1.69,0.5,0.43,0.09,5.87,46.46
2023,11,5,2.74,3.49,3.29,1.37,0.55,0.41,0.09,5.91,49.17
2023,11,6,3.09,4.38,3.25,1.22,0.62,0.45,0.09,6.42,54.66
2023,11,7,1.38,1.22,3.1,1,0.28,0.32,0.06,3.61,26.54
2023,11,8,3.38,5.92,3.51,0.98,0.7,0.51,0.1,6.91,59.16
2023,11,9,1.21,1.06,3.02,0.83,0.25,0.29,0.05,3.25,23.3
2023,11,10,0.55,0.4,3.16,0.41,0.12,0.15,0.03,1.64,10.69
2023,11,11,3.13,5.95,3.29,0.73,0.66,0.48,0.1,6.32,54.95
2023,11,12,2.51,3.79,3.25,1.11,0.54,0.38,0.08,5.34,44.01
2023,11,13,3.14,6.08,3.2,0.74,0.68,0.4,0.08,6.25,54.91
2023,11,14,2.88,4.67,2.93,0.93,0.63,0.39,0.08,5.82,50.02
2023,11,15,2.71,3.78,3.13,1.25,0.59,0.35,0.07,5.66,47.72
2023,11,16,3.03,6.01,3.03,0.69,0.67,0.37,0.07,5.92,52.87
2023,11,17,2.37,1.88,2.98,1.67,0.53,0.38,0.08,5.3,43.21
2023,11,18,2.14,2.59,2.69,1.14,0.48,0.31,0.06,4.77,38.89
2023,11,19,3.03,6.6,2.99,0.56,0.7,0.38,0.08,5.98,53.23
2023,11,20,3.09,6.66,3.17,0.6,0.71,0.38,0.08,5.98,52.88
2023,11,21,1.06,0.48,2.77,0.89,0.25,0.2,0.04,2.89,20.21
2023,11,22,1.44,1.19,2.68,1.05,0.34,-999,0.05,3.65,27.2
2023,11,23,2.82,5.73,2.81,0.69,0.67,0.34,0.07,5.68,50.17
2023,11,24,2.37,3.41,2.81,1.09,0.57,0.33,0.07,4.99,42.19
2023,11,25,2.47,3.13,2.99,1.5,0.6,0.33,0.06,5.12,43.09
2023,11,26,1.5,0.85,2.61,1.18,0.37,0.24,0.05,3.67,27.52
2023,11,27,2.54,4.91,2.74,0.74,0.62,0.37,0.08,5.16,44.78
2023,11,28,2.03,3.32,2.74,0.9,0.5,0.25,0.05,4.08,34.3
2023,11,29,2.59,4.82,2.71,0.82,0.65,0.27,0.05,5.01,43.84
2023,11,30,2.72,6.09,2.72,0.59,0.69,0.28,0.05,5.16,46.79
2023,12,1,0.9,0.56,2.53,0.72,0.23,0.16,0.03,2.38,16.78
2023,12,2,1.11,0.6,2.36,0.91,0.28,0.18,0.04,2.88,21.05
2023,12,3,0.33,0.29,2.3,0.24,0.09,0.06,0.02,0.95,6.22
2023,12,4,2.01,2.59,2.61,1.16,0.52,0.29,0.05,4.38,35.98
2023,12,5,1.71,1.24,2.5,1.35,0.45,0.2,0.04,3.84,30.32
2023,12,6,1.79,2.24,2.45,0.99,0.47,0.17,0.03,3.79,31.09
2023,12,7,1.18,0.68,2.5,0.96,0.31,0.12,0.02,2.95,21.5
2023,12,8,2.15,3.63,2.3,0.95,0.57,0.27,0.05,4.31,37.52
2023,12,9,2.3,3.66,2.42,1.08,0.61,0.31,0.06,4.66,40.48
2023,12,10,0.7,0.41,2.25,0.58,0.19,0.14,0.03,2.05,13.92
2023,12,11,1.56,1.86,2.46,0.89,0.41,0.21,0.05,3.56,27.95
2023,12,12,2.61,6.34,2.6,0.53,0.7,0.21,0.04,4.81,43.95
2023,12,13,2.54,6.09,2.51,0.53,0.69,0.23,0.05,4.73,43.56
2023,12,14,2.44,5.46,2.65,0.83,0.66,0.22,0.05,4.69,41.84
2023,12,15,2.53,6.14,2.49,0.5,0.69,0.23,0.05,4.8,43.88
2023,12,16,2.46,5.76,2.43,0.56,0.67,0.25,0.05,4.77,43.44
2023,12,17,0.65,0.37,2.27,0.54,0.18,0.12,0.02,1.88,12.6
2023,12,18,0.88,1.08,2.24,0.59,0.24,0.14,0.03,2.27,17.01
2023,12,19,2.1,3.9,2.5,0.83,0.57,0.22,0.05,4.22,36.3
2023,12,20,2.58,6.19,2.56,0.52,0.7,0.24,0.05,4.82,44.2
2023,12,21,2.57,6.48,2.55,0.5,0.7,0.23,0.05,4.86,44.67
2023,12,22,2.46,5.46,2.55,0.65,0.67,0.22,0.05,4.69,42.34
2023,12,23,1.13,0.71,2.32,0.9,0.31,0.16,0.03,2.86,20.85
2023,12,24,1.18,0.87,2.28,0.9,0.32,0.14,0.03,2.87,21.53
2023,12,25,1.32,1.53,2.41,0.9,0.36,0.15,0.03,3.22,24.45
2023,12,26,0.79,0.56,2.42,0.64,0.21,0.12,0.02,2.16,14.88
2023,12,27,0.74,0.41,2.28,0.61,0.2,0.12,0.02,2.1,14.39
2023,12,28,1.16,1.21,2.34,0.78,0.31,0.16,0.03,2.93,21.94
2023,12,29,1.94,3.43,2.34,0.79,0.52,0.2,0.04,4.05,34.3
2023,12,30,1.51,1.55,2.33,0.99,0.41,0.16,0.03,3.36,26.59
2023,12,31,1.21,1.38,2.59,0.85,0.33,0.14,0.03,2.86,21.47
2024,1,1,1.46,1.91,2.46,0.81,0.39,0.16,0.03,3.2,25.8
2024,1,2,2.64,6.77,2.65,0.44,0.7,0.23,0.05,4.99,45.46
2024,1,3,2.4,4.9,2.57,0.7,0.63,0.22,0.05,4.63,41.28
2024,1,4,1.43,1.63,2.51,0.96,0.38,0.16,0.03,3.29,25.55
2024,1,5,2.68,6.17,2.71,0.6,0.7,0.23,0.05,5.05,45.5
2024,1,6,0.73,0.42,2.54,0.6,0.19,0.11,0.02,2.02,13.71
2024,1,7,1.12,0.68,2.52,0.91,0.29,0.15,0.03,2.95,21.06
2024,1,8,2.62,5.76,2.67,0.7,0.67,0.21,0.04,4.95,44.84
2024,1,9,0.44,0.32,2.45,0.35,0.11,0.06,0.02,1.26,8.3
2024,1,10,1.73,2.24,2.63,0.88,0.44,0.22,0.05,3.85,30.84
2024,1,11,2.34,4.47,2.71,0.86,0.59,0.22,0.04,4.73,40.64
2024,1,12,2.58,4.21,2.81,1.15,0.65,0.22,0.04,5.1,44.45
2024,1,13,2.01,3.54,2.66,0.78,0.5,0.21,0.04,4.28,35.82
2024,1,14,2.31,3.92,2.76,0.95,0.57,0.23,0.05,4.69,39.93
2024,1,15,1.35,1.21,2.81,0.98,0.33,0.17,0.03,3.29,24.54
2024,1,16,0.51,0.37,2.48,0.41,0.12,0.07,0.02,1.42,9.73
2024,1,17,2.54,4.24,2.94,1.06,0.61,-999,0.05,5.02,43.15
2024,1,18,1.25,0.56,2.89,1.06,0.3,0.15,0.03,3.21,23.04
2024,1,19,1.24,0.6,2.8,1.04,0.29,0.18,0.04,3.2,22.95
2024,1,20,2.37,2.7,3.03,1.37,0.55,0.21,0.04,4.94,40.52
2024,1,21,3.02,5.51,3.07,0.98,0.7,0.28,0.05,5.91,51.63
2024,1,22,2.85,4.47,3.03,1.19,0.66,0.27,0.05,5.62,48.8
2024,1,23,1.43,0.67,2.56,1.2,0.33,0.18,0.04,3.52,26.59
2024,1,24,0.85,0.49,2.71,0.69,0.19,0.14,0.03,2.4,16.59
2024,1,25,0.92,0.5,2.75,0.75,0.2,0.15,0.03,2.66,18.46
2024,1,26,1.03,0.94,2.82,0.74,0.23,0.16,0.03,2.74,19.77
2024,1,27,1.55,1.11,2.93,1.18,0.34,0.23,0.05,3.88,28.64
2024,1,28,0.64,0.56,2.94,0.46,0.14,0.09,0.02,1.8,12.34
2024,1,29,1.26,0.8,3.18,0.96,0.27,0.17,0.03,3.25,23.35
2024,1,30,1.23,0.8,3.3,0.91,0.26,0.16,0.03,3.25,22.77
2024,1,31,1.46,1.1,3.3,1.01,0.3,0.18,0.04,3.62,26.7
2024,2,1,2.25,2.56,3.17,1.22,0.46,0.24,0.05,4.97,40.01
2024,2,2,0.64,0.46,3.08,0.47,0.13,0.09,0.02,1.82,12.38
2024,2,3,3.28,6.47,3.52,0.7,0.66,-999,0.06,6.68,58.04
2024,2,4,3.65,7.73,3.6,0.53,0.73,0.38,0.07,7.2,63.24
2024,2,5,3.66,7.31,3.61,0.64,0.73,0.41,0.08,7.26,63.34
2024,2,6,3.55,6.23,3.54,0.9,0.7,0.39,0.08,7.17,61.66
2024,2,7,3.65,6.84,3.65,0.77,0.7,0.43,0.09,7.4,64.02
2024,2,8,3.58,6.26,3.64,0.82,0.69,0.41,0.08,7.29,63.09
2024,2,9,3.2,4.6,3.67,1.16,0.6,0.42,0.09,6.82,56.87
2024,2,10,1.79,0.7,3.49,1.49,0.34,0.27,0.05,4.56,34.03
2024,2,11,1.34,0.52,3.77,1.11,0.25,0.26,0.05,3.75,25.83
2024,2,12,2.86,1.65,3.83,2.11,0.52,0.45,0.09,6.73,52.62
2024,2,13,0.8,0.4,3.74,0.65,0.15,0.18,0.04,2.49,17.12
2024,2,14,3.97,6.83,4.22,1.04,0.71,0.52,0.1,8.19,69.05
2024,2,15,3.7,4.59,4.2,1.69,0.65,0.52,0.1,7.87,64.61
2024,2,16,4.11,7.06,4.28,1.12,0.72,0.51,0.1,8.43,71.59
2024,2,17,1.72,1.11,4.09,1.29,0.3,0.27,0.05,4.33,31.37
2024,2,18,4.08,6.16,4.18,1.21,0.7,0.46,0.09,8.32,70.25
2024,2,19,4.19,7.13,4.45,1.06,0.7,0.46,0.09,8.51,72.24
2024,2,20,3.54,5.58,4.49,1.08,0.59,0.45,0.09,7.41,61.29
2024,2,21,2.55,1.79,4.45,1.74,0.42,0.36,0.07,5.93,45.12
2024,2,22,3.33,2.69,4.3,2.07,0.55,0.45,0.09,7.59,60.05
2024,2,23,1.35,0.59,3.79,1.07,0.22,0.24,0.05,3.74,26.49
2024,2,24,2.67,2.79,4.33,1.45,0.42,-999,0.08,6.14,48.44
2024,2,25,4.46,7.76,4.43,0.9,0.7,0.49,0.09,8.66,74.6
2024,2,26,3.35,4.07,4.4,1.39,0.52,0.48,0.09,7.38,60.14
2024,2,27,3.67,3.43,4.3,1.88,0.57,0.49,0.1,8.2,66.04
2024,2,28,1.12,0.51,3.86,0.89,0.17,0.2,0.04,3.2,22.23
2024,2,29,4.25,5.93,4.97,1.46,0.64,0.64,0.12,9.03,73.35
2024,3,1,4.77,7.63,4.86,1.01,0.71,0.68,0.13,10.12,84.64
2024,3,2,0.87,0.5,4.66,0.68,0.13,0.22,0.05,2.77,18.4
2024,3,3,4.74,7.43,4.82,0.99,0.7,0.82,0.16,10.4,86.53
2024,3,4,3.11,2.54,4.81,1.71,0.45,0.71,0.14,7.59,57.38
2024,3,5,1.39,0.76,4.69,1.04,0.2,0.38,0.08,4.29,28.82
2024,3,6,0.9,0.46,4.75,0.7,0.12,0.26,0.05,2.84,18.49
2024,3,7,2.08,0.9,4.89,1.64,0.29,0.62,0.12,6,41.72
2024,3,8,5.26,7.51,5.42,1.26,0.73,0.95,0.2,11.29,92.19
2024,3,9,1,0.56,5.09,0.75,0.14,0.27,0.05,3.09,20.37
2024,3,10,3.18,3.52,5.24,1.29,0.44,0.66,0.13,7.62,58.31
2024,3,11,5.13,7.31,5.56,1.16,0.7,0.8,0.16,11.19,90.3
2024,3,12,5.44,8.89,5.49,0.77,0.73,1,0.2,11.97,98.1
2024,3,13,4.68,4.83,5.33,2.2,0.62,0.86,0.17,10.56,84.77
2024,3,14,5.2,6.86,5.38,1.33,0.69,0.89,0.18,11.62,94.65
2024,3,15,2.85,1.17,4.9,2.18,0.38,0.6,0.12,7.41,54.98
2024,3,16,5.25,7.21,5.46,1.16,0.68,0.89,0.18,11.34,93.01
2024,3,17,4.7,4.75,5.57,2.24,0.6,0.9,0.18,10.88,85.52
2024,3,18,5.15,6.06,5.84,1.62,0.66,1.03,0.21,11.52,91.63
2024,3,19,5.64,7.01,5.84,1.46,0.71,1.01,0.2,12.41,99.61
2024,3,20,3.44,2.62,5.61,2.17,0.43,0.66,0.13,8.36,63.22
2024,3,21,6.28,9.75,6.28,0.86,0.77,1.11,0.23,13.5,109.96
2024,3,22,5.01,6.56,5.94,1.22,0.62,0.93,0.19,11.28,89.93
2024,3,23,0.75,0.4,5.76,0.53,0.09,0.2,0.04,2.45,15.8
2024,3,24,6.43,10.03,6.44,0.75,0.77,1.23,0.25,14,113.27
2024,3,25,6.32,8.84,6.38,1.29,0.76,1.2,0.24,13.73,111.19
2024,3,26,3.47,2.65,6,2.08,0.41,0.85,0.17,9.03,66.91
2024,3,27,2.37,1.08,5.88,1.74,0.28,0.8,0.16,6.85,47.55
