date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2016-02-17,18.6,10,20.6,11.4,,173,28.1,,1003.3,
2016-02-18,12.8,10,16.1,4.3,,206,20.5,,1013.8,
2016-02-19,12.5,8.9,16.7,1.3,,188,15.1,,1020.1,
2016-02-20,11.1,7.2,15.6,0,,316,9.4,,1023.2,
2016-02-21,11.3,7.2,16.1,0,,285,12.6,,1024.6,
2016-02-22,12.4,8.9,20,0,,,5,,1022.4,
2016-02-23,14.3,8.9,21.1,0,,177,7.6,,1017.7,
2016-02-24,14,8.9,19.4,0,,,7.6,,1019.9,
2016-02-25,14.6,10,19.4,0,,329,9.4,,1019.6,
2016-02-26,14.9,11.1,21.1,0,,293,13.7,,1020.3,
2016-02-27,14.9,12.8,18.3,0,,290,14,,1021.9,
2016-02-28,14,10.6,18.3,0,,287,12.2,,1022.4,
2016-02-29,13.9,11.1,19.4,0,,,5.8,,1021.1,
2016-03-01,16.4,11.7,21.1,0,,,12.2,,1020.4,
2016-03-02,15.3,12.2,19.4,0,,207,10.8,,1019.1,
2016-03-03,15.9,14.4,17.8,0,,325,9,,1018.7,
2016-03-04,16.1,15.6,17.8,5.1,,,13.3,,1014.9,
2016-03-05,16.5,13.3,18.3,36.8,,164,24.8,,1008.5,
2016-03-06,14.1,8.9,16.1,27.4,,207,21.2,,1012.4,
2016-03-07,11.9,10,14.4,3.3,,279,21.2,,1010,
2016-03-08,11.7,8.3,13.9,0,,253,12.2,,1019.1,
2016-03-09,12.5,11.1,18.3,2,,147,11.2,,1018.4,
2016-03-10,16.7,11.7,17.8,15.2,,158,17.3,,1015.6,
2016-03-11,14.3,11.1,15.6,7.9,,199,30.6,,1009.3,
2016-03-12,11.9,9.4,15.6,6.9,,170,20.5,,1019.2,
2016-03-13,14.4,13.9,16.1,22.9,,207,20.9,,1017,
2016-03-14,14.4,10.6,16.1,0,,282,18.7,,1022.6,
2016-03-15,12.5,8.3,17.8,0,,283,12.6,,1023.7,
2016-03-16,13.7,8.9,21.7,0,,288,10.8,,1018.7,
2016-03-17,15.9,10.6,24.4,0,,,5.8,,1013.9,
2016-03-18,14.2,11.1,17.2,0,,278,18.4,,1015.5,
2016-03-19,13.8,11.7,19.4,0,,193,12.2,,1017,
2016-03-20,14.9,12.2,18.9,2.8,,171,12.2,,1017.7,
2016-03-21,14.5,12.2,17.8,0.3,,,16.9,,1018.5,
2016-03-22,13.3,10.6,16.1,0,,279,20.2,,1023.2,
2016-03-23,13.1,8.9,18.9,0,,270,14.4,,1025.8,
2016-03-24,14,10,18.3,0,,254,21.2,,1023.9,
2016-03-25,14.1,10,18.3,0,,,21.6,,1018,
2016-03-26,14.2,11.1,18.3,0,,281,25.6,,1015.8,
2016-03-27,13.7,10.6,16.7,0,,270,37.8,,1018,
2016-03-28,11.8,9.4,15,0,,285,33.5,,1014.3,
2016-03-29,12.2,8.3,17.8,0,,277,15.8,,1012.4,
2016-03-30,12.8,9.4,16.7,0,,261,17.6,,1015.7,
2016-03-31,13.6,11.7,17.2,0,,272,20.2,,1019.9,
2016-04-01,13.3,11.7,16.7,0,,270,22.7,,1021.8,
2016-04-02,13.2,11.1,19.4,0,,287,16.9,,1021.6,
2016-04-03,12.7,10.6,16.7,0,,279,19.1,,1020.2,
2016-04-04,14.4,11.1,18.9,0,,271,27,,1022.8,
2016-04-05,15.2,10,26.1,0,,,10.1,,1021.9,
2016-04-06,20.1,13.3,30,0,,,4.7,,1017.8,
2016-04-07,20.8,15.6,22.8,0,,317,13.3,,1013.9,
2016-04-08,16.4,15,19.4,7.9,,254,12.2,,1012.3,
2016-04-09,15.6,13.9,18.3,5.1,,,10.4,,1012.6,
2016-04-10,14.1,12.8,14.4,2.3,,268,14,,1013.1,
2016-04-11,14.1,12.2,17.8,0,,221,10.8,,1018.7,
2016-04-12,14.1,12.2,16.1,0,,262,28.8,,1022.7,
2016-04-13,13.8,11.7,17.8,0,,264,23.4,,1022,
2016-04-14,13.8,10,17.2,0.8,,272,30.6,,1020.3,
2016-04-15,13.6,9.4,18.9,0,,287,21.6,,1020.4,
2016-04-16,16.5,10.6,26.1,0,,272,11.2,,1018.6,
2016-04-17,18.1,12.2,28.3,0,,321,8.3,,1016.4,
2016-04-18,19.4,13.3,27.8,0,,314,11.9,,1017.1,
2016-04-19,18.8,13.9,26.7,0,,315,12.2,,1014.6,
2016-04-20,17.3,11.1,23.9,0,,286,10.8,,1013.8,
2016-04-21,17.7,15.6,21.1,0,,206,17.3,,1012.6,
2016-04-22,16.1,11.7,16.7,3.8,,220,25.6,,1012.9,
2016-04-23,13.8,10.6,17.2,0,,278,24.1,,1021.8,
2016-04-24,14.2,10,17.8,0,,282,40,,1017.7,
2016-04-25,12.8,8.3,17.2,0,,284,32,,1017,
2016-04-26,12.2,8.3,16.7,0,,278,26.6,,1018,
2016-04-27,12,9.4,15.6,1,,279,31,,1014.4,
2016-04-28,11.9,8.9,17.2,0,,271,29.2,,1013.3,
2016-04-29,12.3,8.9,15.6,0,,263,31.3,,1015.8,
2016-04-30,14,9.4,21.7,0,,284,25.2,,1012.2,
2016-05-01,18.2,12.2,26.7,0,,350,9,,1010.5,
2016-05-02,15.6,10.6,18.3,0,,287,18,,1016.6,
2016-05-03,13,10.6,18.3,0,,295,22.7,,1015.2,
2016-05-04,13.6,11.1,19.4,0,,244,15.1,,1012.1,
2016-05-05,15.4,12.2,19.4,0,,215,15.5,,1011.4,
2016-05-06,13.8,12.2,14.4,0.8,,233,13.7,,1011.4,
2016-05-07,14.2,12.2,17.2,0.3,,218,13,,1013.8,
2016-05-08,15.4,12.8,19.4,0.3,,275,16.9,,1014.8,
2016-05-09,14.7,11.1,20,0,,258,16.9,,1014.9,
2016-05-10,13.8,11.1,19.4,0,,297,15.5,,1015.1,
2016-05-11,13.9,11.1,18.9,0,,307,18.4,,1016.6,
2016-05-12,14.2,11.7,18.3,0,,283,22,,1017.3,
2016-05-13,14.8,12.8,18.9,0,,263,19.4,,1016.7,
2016-05-14,15.5,12.2,21.7,0,,224,15.8,,1017.2,
2016-05-15,16.1,13.3,18.9,0,,272,34.6,,1015.4,
2016-05-16,15.6,12.2,21.7,0,,280,22.7,,1014.6,
2016-05-17,17.8,12.2,30.6,0,,303,15.5,,1013,
2016-05-18,18.6,13.3,22.8,0,,297,18.7,,1013.8,
2016-05-19,15.4,11.7,17.8,0,,265,38.5,,1011.9,
2016-05-20,13.4,11.1,16.7,0,,266,34.9,,1011,
2016-05-21,14.1,12.2,17.8,0,,257,19.8,,1016.4,
2016-05-22,14.7,12.8,18.3,0,,266,19.8,,1018.7,
2016-05-23,15.2,12.2,18.9,0,,266,23,,1014.6,
2016-05-24,14.9,13.3,18.3,0,,264,24.5,,1015.2,
2016-05-25,14.9,13.3,18.3,0,,263,22.3,,1019.4,
2016-05-26,15.4,12.8,21.1,0,,258,18,,1018.3,
2016-05-27,15.7,11.7,22.8,0,,300,16.6,,1013.4,
2016-05-28,18.8,13.3,26.1,0,,301,15.8,,1010.5,
2016-05-29,17.2,11.7,22.2,0,,315,16.6,,1014.4,
2016-05-30,15.6,11.7,21.1,0,,307,18.4,,1014.7,
2016-05-31,16.3,11.7,22.8,0,,303,19.1,,1011.2,
2016-06-01,16.2,11.7,23.9,0,,316,16.9,,1011.7,
2016-06-02,15.9,12.2,22.2,0,,306,17.3,,1015,
2016-06-03,18.6,13.3,30.6,0,,315,15.5,,1014.4,
2016-06-04,18.8,13.3,23.3,0,,297,17.6,,1012.2,
2016-06-05,16.3,11.7,22.2,0,,301,20.9,,1011.9,
2016-06-06,15.6,11.7,21.7,0,,287,22,,1010.3,
2016-06-07,16.7,13.9,21.1,0,,275,21.2,,1012.7,
2016-06-08,16.3,14.4,20.6,0,,259,24.8,,1014.4,
2016-06-09,15.8,13.9,17.8,0,,267,25.9,,1014.3,
2016-06-10,16,12.2,20,0,,268,35.3,,1015.1,
2016-06-11,16.7,10.6,26.7,0,,293,16.6,,1013.1,
2016-06-12,18.8,14.4,24.4,0,,172,14,,1015.7,
2016-06-13,16.9,12.8,18.9,0,,265,28.4,,1018.6,
2016-06-14,15.4,12.8,18.3,0,,263,39.6,,1017.1,
2016-06-15,14.7,11.7,18.9,0,,261,25.2,,1016.9,
2016-06-16,16.6,13.3,23.3,0,,183,15.1,,1018.3,
2016-06-17,18.6,14.4,22.2,0,,212,16.6,,1018,
2016-06-18,16.7,13.3,22.2,0,,289,22.3,,1020.9,
2016-06-19,19.8,13.9,28.9,0,,297,18.7,,1018,
2016-06-20,17.4,12.8,22.2,0,,291,27.7,,1017.8,
2016-06-21,17.6,12.8,25.6,0,,299,21.2,,1016.5,
2016-06-22,15.5,12.8,18.3,0,,271,23,,1016,
2016-06-23,15.8,12.2,22.8,0,,283,34.9,,1018.1,
2016-06-24,16.3,12.2,22.8,0,,285,27,,1017.7,
2016-06-25,17.5,12.8,25,0,,295,23,,1014.5,
2016-06-26,16.4,12.2,22.2,0,,293,28.4,,1014.9,
2016-06-27,15.7,11.1,21.1,0,,297,29.5,,1015.6,
2016-06-28,14.9,11.1,19.4,0,,296,31,,1015,
2016-06-29,13.9,11.1,17.2,0,,285,22.3,,1014.9,
2016-06-30,15.1,11.7,22.8,0,,297,20.5,,1011.6,
2016-07-01,15.7,12.2,21.1,0,,309,18.7,,1011.2,
2016-07-02,15.9,12.2,23.3,0,,327,12.2,,1013.7,
2016-07-03,16.7,12.2,23.3,0,,323,14,,1015.9,
2016-07-04,16.9,12.8,22.8,0,,307,16.2,,1016.1,
2016-07-05,16.2,12.8,19.4,0,,279,17.6,,1015.5,
2016-07-06,15.1,12.2,19.4,0,,264,20.9,,1015.6,
2016-07-07,14.7,12.8,17.2,0,,258,24.5,,1016.1,
2016-07-08,15.3,13.3,20.6,0,,272,23,,1016.7,
2016-07-09,17.7,14.4,22.2,0,,272,25.6,,1018.9,
2016-07-10,16.7,13.3,22.8,0,,274,30.2,,1017.7,
2016-07-11,16.8,12.8,20.6,0,,285,25.9,,1014.1,
2016-07-12,15.9,12.8,20.6,0,,274,25.6,,1014.7,
2016-07-13,17,12.8,25,0,,304,19.8,,1014.9,
2016-07-14,16.8,12.2,20,0,,294,24.1,,1014.6,
2016-07-15,15.5,12.2,22.8,0,,315,15.1,,1013.2,
2016-07-16,16.6,12.8,22.8,0,,329,12.6,,1012,
2016-07-17,16.3,12.8,21.7,0,,260,20.2,,1013.9,
2016-07-18,15.6,13.3,20.6,0,,260,23.8,,1018.3,
2016-07-19,15.8,12.8,20.6,0,,266,26.3,,1018.9,
2016-07-20,16.1,13.3,20,0,,278,27.7,,1017.8,
2016-07-21,16.2,13.3,21.1,0,,270,26.6,,1019,
2016-07-22,16.4,12.2,21.1,0,,293,24.8,,1018.8,
2016-07-23,17.2,13.3,22.2,0,,293,24.8,,1014,
2016-07-24,16.6,13.3,20.6,0,,294,23.4,,1011.5,
2016-07-25,16.1,12.2,22.2,0,,304,16.9,,1013.3,
2016-07-26,16.9,11.7,27.2,0,,298,17.6,,1011.9,
2016-07-27,17.4,12.2,22.2,0,,292,24.1,,1012.1,
2016-07-28,15.2,11.7,20.6,0,,298,24.1,,1012.2,
2016-07-29,15.2,11.7,20.6,0,,297,24.5,,1010.4,
2016-07-30,15.6,12.2,22.8,0,,303,20.5,,1009.7,
2016-07-31,16.7,13.3,24.4,0,,305,15.5,,1011.9,
2016-08-01,18,13.9,23.3,0,,277,19.8,,1014.1,
2016-08-02,16.5,13.3,20.6,0,,298,19.8,,1015.5,
2016-08-03,16.4,12.2,22.8,0,,309,17.3,,1014.6,
2016-08-04,15.5,13.3,19.4,0,,249,19.8,,1014.1,
2016-08-05,16.2,12.8,20.6,0,,243,18,,1012.7,
2016-08-06,15.3,13.3,20,0,,267,22.3,,1012.3,
2016-08-07,15.9,13.3,21.1,0,,271,20.2,,1012.2,
2016-08-08,16.6,13.3,22.8,0,,281,19.1,,1010.9,
2016-08-09,17,13.9,24.4,0,,298,17.3,,1010.3,
2016-08-10,16.9,13.3,23.3,0,,299,16.2,,1012,
2016-08-11,16.4,13.9,22.8,0,,312,15.8,,1015.4,
2016-08-12,16.3,12.2,20.6,0,,302,19.8,,1016.5,
2016-08-13,15.3,11.7,21.1,0,,298,23,,1014.5,
2016-08-14,15.3,12.2,21.1,0,,295,27,,1012.9,
2016-08-15,15.3,12.8,21.1,0,,296,19.1,,1013.6,
2016-08-16,15.7,12.8,20,0,,295,21.6,,1012.6,
2016-08-17,15.8,12.8,21.1,0,,303,19.1,,1010.8,
2016-08-18,16.9,14.4,22.8,0,,317,15.5,,1010.8,
2016-08-19,17.3,14.4,22.8,0,,309,16.6,,1012.6,
2016-08-20,16.7,14.4,20.6,0,,292,22.7,,1013.6,
2016-08-21,16.5,14.4,20.6,0,,283,21.6,,1013.6,
2016-08-22,16.4,14.4,20.6,0,,278,20.5,,1014.3,
2016-08-23,16.9,13.9,22.8,0,,,16.2,,1017.4,
2016-08-24,16.4,13.9,20,0,,289,22,,1017.8,
2016-08-25,15.6,13.3,21.1,0,,270,16.9,,1013.9,
2016-08-26,17.6,15,22.2,0,,193,13,,1013.5,
2016-08-27,18.2,16.1,22.2,0,,,14,,1015.7,
2016-08-28,17.7,15,22.2,0,,256,17.3,,1018.1,
2016-08-29,16.8,13.9,21.7,0,,275,24.1,,1018.3,
2016-08-30,18.2,15.6,22.8,0,,277,28.1,,1015.3,
2016-08-31,17.9,15,21.7,0,,267,30.6,,1013.9,
2016-09-01,16.8,14.4,20,0,,262,17.6,,1014.6,
2016-09-02,16.7,12.8,21.7,0,,285,19.4,,1012.6,
2016-09-03,15.8,13.9,18.9,0,,252,23,,1010.9,
2016-09-04,15.8,13.3,19.4,0,,263,22.3,,1010.6,
2016-09-05,15.7,11.7,22.2,0,,300,15.1,,1010.3,
2016-09-06,17,12.2,28.9,0,,311,14.8,,1010.9,
2016-09-07,19.4,14.4,31.1,0,,314,12.6,,1012.4,
2016-09-08,19.2,13.9,22.8,0,,315,16.2,,1017.6,
2016-09-09,15.9,13.3,19.4,0,,298,21.2,,1016.3,
2016-09-10,15.3,12.8,19.4,0,,294,20.5,,1017.2,
2016-09-11,16.2,12.8,21.7,0,,248,13.7,,1017.2,
2016-09-12,15.7,12.2,18.9,0,,232,16.6,,1012.6,
2016-09-13,16.6,13.3,21.7,0,,175,15.8,,1012.6,
2016-09-14,17.9,13.3,23.3,0,,285,16.2,,1018.1,
2016-09-15,16.1,12.8,18.3,0,,290,24.1,,1017.3,
2016-09-16,14.9,12.8,20.6,0,,302,18,,1015.1,
2016-09-17,14.9,11.7,21.7,0,,305,15.8,,1015.4,
2016-09-18,17.5,13.3,31.1,0,,308,13,,1013.6,
2016-09-19,21.1,16.1,29.4,0,,319,13,,1012.8,
2016-09-20,18.6,14.4,22.8,0,,301,18.7,,1014.1,
2016-09-21,15.9,13.9,18.9,0,,264,35.3,,1014.1,
2016-09-22,15.7,13.3,20,0,,272,30.2,,1017,
2016-09-23,15.7,11.1,22.8,0,,284,19.8,,1019.9,
2016-09-24,18.3,14.4,27.8,0,,290,13.3,,1018.9,
2016-09-25,21.1,14.4,34.4,0,,,9,,1016.3,
2016-09-26,23.9,17.2,33.9,0,,331,9.4,,1014.4,
2016-09-27,23.1,13.3,26.1,0,,301,14.8,,1011.9,
2016-09-28,15.9,12.8,20,0,,294,22.3,,1012.4,
2016-09-29,14.3,12.2,17.2,0,,279,23,,1017.7,
2016-09-30,14.2,12.2,18.3,0,,263,27,,1019.7,
2016-10-01,15.6,12.2,20.6,0,,281,27.7,,1019.4,
2016-10-02,16.2,13.3,20,0,,267,21.6,,1017.8,
2016-10-03,15.2,12.2,18.3,0,,158,8.3,,1017.9,
2016-10-04,17.1,13.9,21.1,0,,295,20.2,,1016.2,
2016-10-05,16.1,12.2,21.1,0,,279,18,,1017.7,
2016-10-06,16.5,11.7,23.9,0,,296,13,,1017.1,
2016-10-07,17.4,12.2,28.9,0,,305,9.7,,1014.9,
2016-10-08,20.1,13.9,28.9,0,,312,10.1,,1012.6,
2016-10-09,19.2,11.7,26.7,0,,314,13.7,,1013.8,
2016-10-10,14.9,11.1,21.7,0,,275,16.9,,1014.8,
2016-10-11,16.2,12.8,20,0,,235,14.8,,1017.4,
2016-10-12,14.5,12.8,15.6,0,,,10.1,,,
2016-10-13,15.8,12.8,22.2,0,,175,11.2,,,
2016-10-14,18.4,14.4,20,5.8,,199,20.9,,,
2016-10-15,17.2,13.3,22.2,10.2,,204,20.2,,,
2016-10-16,17.7,16.7,18.9,17,,212,16.9,,1009.5,
2016-10-17,17.4,14.4,20.6,0,,258,15.1,,1016.2,
2016-10-18,16,13.3,20.6,0,,288,15.1,,1020.9,
2016-10-19,16.3,11.7,23.3,0,,298,9,,1021.3,
2016-10-20,17.3,12.2,25.6,0,,,8.3,,1018.9,
2016-10-21,17.8,13.9,22.8,0,,287,18,,1014.1,
2016-10-22,16,13.3,19.4,0,,287,19.8,,1012.1,
2016-10-23,14.8,10.6,18.9,0,,252,16.6,,1012.7,
2016-10-24,17.2,15.6,20.6,0.8,,162,24.5,,1014.1,
2016-10-25,18,16.7,21.7,1,,157,20.9,,1016.4,
2016-10-26,17.9,14.4,22.2,0,,267,9,,1016.2,
2016-10-27,17.4,15.6,18.3,14.7,,100,7.9,,1014.1,
2016-10-28,17.2,16.1,19.4,6.6,,175,12.2,,1012.2,
2016-10-29,18.1,16.1,21.1,0.5,,166,12.6,,1013.7,
2016-10-30,17.3,13.9,19.4,13.2,,194,18.7,,1012.2,
2016-10-31,15.8,12.2,18.9,0.8,,163,13.3,,1017.3,
2016-11-01,16,11.7,17.8,0.5,,270,14,,1018.4,
2016-11-02,14.2,10.6,20.6,0,,250,7.9,,1021.5,
2016-11-03,15.8,11.7,21.7,0,,,4.7,,1020.7,
2016-11-04,17.1,12.8,22.2,0,,204,9,,1019.7,
2016-11-05,15.7,11.7,18.9,0,,260,10.1,,1019,
2016-11-06,17.1,15.6,19.4,0,,352,7.9,,1019.1,
2016-11-07,16.8,13.9,20.6,0,,,3.2,,1020.3,
2016-11-08,18.2,13.9,22.2,0,,,9.4,,1020.1,
2016-11-09,17.8,13.9,23.9,0,,,5.8,,1018.4,
2016-11-10,18.2,13.9,22.8,0,,,5,,1017,
2016-11-11,17.7,13.9,20.6,0,,309,8.6,,1017.5,
2016-11-12,17.9,13.9,21.1,0,,284,14.4,,1020,
2016-11-13,15.4,12.2,20,0,,283,10.4,,1021.2,
2016-11-14,14.9,12.2,17.2,0,,,11.5,,1021.1,
2016-11-15,15.2,13.3,18.3,0,,268,16.9,,1019.6,
2016-11-16,13.9,10,16.1,0,,286,23,,1018.9,
2016-11-17,11.7,7.8,16.1,0,,270,6.5,,,
2016-11-18,12.2,7.8,19.4,0,,169,13,,1016.2,
2016-11-19,14.7,12.8,16.1,15,,134,16.6,,1013.3,
2016-11-20,14.4,12.2,15.6,5.1,,48,10.8,,1013.3,
2016-11-21,13.7,11.1,16.1,0,,281,16.9,,1017.5,
2016-11-22,12.7,8.3,15.6,0.5,,162,10.8,,1021.2,
2016-11-23,13.3,10,16.1,0.8,,271,13.7,,1025.5,
2016-11-24,10.9,6.7,15,0,,216,7.9,,1024.8,
2016-11-25,10.6,7.2,14.4,0,,127,6.5,,1017.8,
2016-11-26,12.6,10.6,13.3,13,,195,17.3,,1011.5,
2016-11-27,12.3,10.6,15,2.8,,275,19.1,,1017.3,
2016-11-28,13.1,10.6,16.1,0,,292,17.6,,1017.2,
2016-11-29,11.7,6.7,16.1,0,,,5.4,,1019.6,
2016-11-30,10.9,7.2,13.3,1.5,,,6.8,,1020.1,
2016-12-01,10.9,6.7,15.6,0,,284,11.2,,1020.1,
2016-12-02,13.2,9.4,16.7,0,,336,27.7,,1022.3,
2016-12-03,11.7,6.7,16.7,0,,265,7.2,,1023.5,
2016-12-04,11.3,7.2,15,0,,,15.5,,1021.3,
2016-12-05,12.2,10,12.8,0,,296,11.9,,1018.6,
2016-12-06,10.2,6.1,13.3,0,,,14,,1018.9,
2016-12-07,9,5.6,10.6,11.2,,130,11.5,,1020.6,
2016-12-08,10.4,9.4,16.1,33.5,,67,10.8,,1019.4,
2016-12-09,14.9,13.3,17.2,1,,165,10.8,,1022.2,
2016-12-10,15.5,11.1,16.1,16.3,,214,15.5,,1019.1,
2016-12-11,11.3,8.3,12.2,0,,277,13.3,,1021.5,
2016-12-12,10.6,9.4,12.8,0,,,6.5,,1020.5,
2016-12-13,11.2,10,12.8,1.3,,,6.1,,1019.2,
2016-12-14,12.9,11.1,16.7,0,,138,11.5,,1016.6,
2016-12-15,14.4,10.6,16.1,37.8,,168,28.4,,1009.4,
2016-12-16,12,7.2,12.2,0,,287,33.1,,1013.3,
2016-12-17,8.2,3.3,11.1,0,,295,8.6,,1024.4,
2016-12-18,7.6,2.8,11.7,0,,88,7.2,,1027.6,
2016-12-19,7.6,2.2,12.8,0,,89,9,,1028.8,
2016-12-20,9.3,4.4,13.3,0,,55,7.6,,1025.3,
2016-12-21,11.6,7.2,16.7,0,,,4.7,,1019,
2016-12-22,10.6,5.6,14.4,0,,,7.2,,1015.9,
2016-12-23,10.3,8.3,13.9,15.7,,239,17.6,,1011.1,
2016-12-24,9.1,6.1,11.1,0.8,,292,19.8,,1012.6,
2016-12-25,7.1,2.8,11.7,0,,89,14.4,,1017.8,
2016-12-26,8.2,5,11.7,0,,82,11.5,,1025.3,
2016-12-27,8.1,3.9,11.7,0,,,4.3,,1027.1,
2016-12-28,9.2,4.4,14.4,0,,,6.5,,1024.9,
2016-12-29,9.9,5,14.4,0,,,4.3,,1021.4,
2016-12-30,9.9,6.1,13.3,0,,,11.9,,1016.7,
2016-12-31,10.1,6.7,11.7,0,,240,12.2,,1013.7,
2017-01-01,10.4,7.8,12.2,1.3,,265,24.8,,1014.2,
2017-01-02,8.6,6.7,11.1,4.6,,166,11.9,,1016.5,
2017-01-03,9.9,8.9,15,16.3,,134,26.3,,1015.2,
2017-01-04,13.1,8.3,15,12.4,,287,17.3,,1013.9,
2017-01-05,8.9,5,10.6,0,,314,13.7,,1017.3,
2017-01-06,6.7,3.3,9.4,0,,108,12.2,,1018.8,
2017-01-07,10.6,6.7,16.7,21.3,,133,20.9,,1014.4,
2017-01-08,15.3,12.2,17.8,32.5,,171,40,,1011.8,
2017-01-09,14.4,11.7,15,6.9,,203,19.1,,1016.8,
2017-01-10,13.9,13.3,15.6,46.2,,196,35.3,,1011.4,
2017-01-11,12.9,10,14.4,1,,233,18,,1012,
2017-01-12,9.6,7.2,11.1,7.6,,339,10.1,,1013.5,
2017-01-13,8.7,4.4,13.9,0,,312,7.6,,1021.1,
2017-01-14,9,4.4,14.4,0,,283,7.9,,1022.4,
2017-01-15,8.9,5,11.1,0,,,4.3,,1020.7,
2017-01-16,8.9,6.7,12.2,0,,57,12.6,,1020.5,
2017-01-17,8.6,5,11.1,0,,25,6.5,,1019.9,
2017-01-18,10.2,9.4,12.8,22.9,,137,20.5,,1013.3,
2017-01-19,12.2,10.6,14.4,1.3,,209,18.7,,1009.9,
2017-01-20,11,6.1,13.3,30.2,,214,20.9,,995.7,
2017-01-21,10.9,8.9,13.3,7.1,,203,20.5,,1007.6,
2017-01-22,11.5,8.3,13.9,17.3,,182,18.7,,1005.6,
2017-01-23,9.3,7.2,12.2,8.1,,184,8.6,,1009.9,
2017-01-24,8.3,5,12.2,0,,1,8.3,,1017.9,
2017-01-25,8.9,5,13.3,0,,,8.6,,1026.5,
2017-01-26,9.2,6.1,13.3,0,,289,6.1,,1030.3,
2017-01-27,9.8,5,14.4,0,,,7.9,,1034.1,
2017-01-28,9.5,5,15,0,,118,5.4,,1033.7,
2017-01-29,10.1,5,15.6,0,,,5,,1029.4,
2017-01-30,10.1,5.6,15.6,0,,,3.6,,1023.1,
2017-01-31,10.1,5.6,15,0,,,1.8,,1019.1,
2017-02-01,11.1,8.3,13.3,0.3,,15,9.4,,1014.7,
2017-02-02,12.6,10.6,16.7,3.8,,136,16.6,,1014,
2017-02-03,15.1,12.8,16.1,11.2,,194,23.4,,1013.3,
2017-02-04,14,11.7,16.1,4.6,,186,13.7,,1018.9,
2017-02-05,12.6,10,16.1,4.1,,155,18.4,,1012.2,
2017-02-06,14.3,12.8,15.6,12.4,,186,20.2,,1010.2,
2017-02-07,15.4,13.3,17.2,23.6,,209,25.9,,1012.5,
2017-02-08,15.4,13.3,17.8,6.6,,174,19.1,,1017.9,
2017-02-09,16.8,14.4,17.2,16.3,,181,22.3,,1014,
2017-02-10,14.6,10.6,16.7,3,,268,15.1,,1016.8,
2017-02-11,11.6,8.3,15,0,,297,15.1,,1022.4,
2017-02-12,11.6,6.7,17.8,0,,,9.7,,1022.8,
2017-02-13,11,7.8,17.2,0,,302,9.4,,1020.7,
2017-02-14,13,8.9,18.9,0,,324,6.8,,1019.6,
2017-02-15,13.7,10.6,17.2,0,,88,11.2,,1017.5,
2017-02-16,15.7,12.8,17.8,9.4,,228,18.4,,1012.1,
2017-02-17,13.7,12.2,15,21.8,,106,18.7,,992.8,
2017-02-18,12.5,10,13.9,4.8,,280,27.4,,1001.6,
2017-02-19,11.3,10,14.4,2.3,,143,19.4,,1010.2,
2017-02-20,13.7,12.2,15.6,54.9,,154,25.9,,1013.3,
2017-02-21,14.1,10,16.1,7.4,,228,19.1,,1021.9,
2017-02-22,10.5,7.2,12.8,0,,286,22.3,,1024.2,
2017-02-23,9.1,5.6,11.7,0,,296,18,,1023.1,
2017-02-24,8.7,4.4,12.2,0,,253,10.4,,1024.1,
2017-02-25,9.3,6.7,13.3,0.5,,254,9.4,,1020,
2017-02-26,9.7,4.4,13.9,0.5,,276,14,,1015,
2017-02-27,9.4,5.6,12.8,1.3,,287,13.7,,1014.5,
2017-02-28,9.8,6.1,13.9,0,,305,15.1,,1022.7,
2017-03-01,10.1,6.1,16.7,0,,271,10.8,,1028.6,
2017-03-02,11.1,6.1,18.9,0,,281,10.8,,1026,
2017-03-03,11.7,6.7,16.7,0,,295,16.6,,1019.1,
2017-03-04,12.3,10.6,16.1,13.7,,226,18.4,,1014.6,
2017-03-05,10.5,5.6,11.7,7.4,,253,25.9,,1014.7,
2017-03-06,8.3,6.1,13.3,7.1,,180,10.8,,1024.6,
2017-03-07,9.8,5.6,15,0,,314,7.9,,1027.2,
2017-03-08,11.9,7.8,17.8,0,,278,13,,1025.4,
2017-03-09,13.2,10,19.4,0,,,15.1,,1022.4,
2017-03-10,13.7,11.1,19.4,0,,302,14,,1020.9,
2017-03-11,14.2,10,18.3,0,,287,20.2,,1020.9,
2017-03-12,13.6,8.9,21.1,0,,,13.7,,1021.4,
2017-03-13,13.7,8.9,25,0,,,6.5,,1018.7,
2017-03-14,17.1,12.2,24.4,0,,338,11.5,,1017.1,
2017-03-15,14.9,11.1,16.7,0,,287,16.6,,1019.7,
2017-03-16,14.6,10.6,18.3,0,,291,13.7,,1021.9,
2017-03-17,13.3,8.9,21.7,0,,309,11.2,,1017.6,
2017-03-18,15.7,11.7,20.6,0,,273,10.1,,1017.3,
2017-03-19,14.3,12.2,17.2,0,,302,10.4,,1017,
2017-03-20,14.2,12.8,16.7,13.2,,139,18,,1014.8,
2017-03-21,15.6,13.9,18.3,7.1,,181,18.4,,1013,
2017-03-22,14.1,11.1,15,6.9,,272,25.2,,1017.4,
2017-03-23,12.2,10,16.1,0,,268,17.6,,1022.6,
2017-03-24,12.6,11.7,14.4,19.1,,124,12.2,,1021.4,
2017-03-25,13.2,11.1,16.1,0,,295,16.9,,1021.1,
2017-03-26,13,11.1,17.2,0.5,,186,15.5,,1019.1,
2017-03-27,13.2,10.6,16.1,0,,289,26.3,,1022.8,
2017-03-28,13.4,8.9,20,0,,278,22,,1022.8,
